fid,new_commun,old_commun,mean_runoff,date
7,AMBIABE,ANDRORANGAVOLA,0.18057971113667085,2002-03
14,ANTARETRA,ANTARETRA,0.27794485669030694,2002-03
15,ANTSINDRA,ANTSINDRA,0.26889851136350257,2002-03
5,AMPASINAMBO,FASINTSARA,0.1920031852553581,2002-03
11,FASINTSARA,FASINTSARA,0.23710266235346555,2002-03
8,IFANADIANA,IFANADIANA,0.21966352311256787,2002-03
3,KELILALINA,KELILALINA,0.19304196731245343,2002-03
12,MAROHARATRA,MAROHARATRA,0.25329389904942373,2002-03
13,MAROTOKO,MAROTOKO,0.20838064622751395,2002-03
1,RANOMAFANA,RANOMAFANA,0.1601042238784271,2002-03
10,TSARATANANA,TSARATANANA,0.27218271769277746,2002-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.13017360930333396,2002-04
4,AMBOHIMIERA,AMBOHIMIERA,0.11224993591802436,2002-04
9,ANALAMPASINA,ANALAMPASINA,0.10790403015212241,2002-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.1187855426627737,2002-04
7,AMBIABE,ANDRORANGAVOLA,0.10871731967698804,2002-04
14,ANTARETRA,ANTARETRA,0.13325971027503683,2002-04
15,ANTSINDRA,ANTSINDRA,0.14862500033752055,2002-04
5,AMPASINAMBO,FASINTSARA,0.10195360192612425,2002-04
11,FASINTSARA,FASINTSARA,0.12631488565692936,2002-04
8,IFANADIANA,IFANADIANA,0.1191829820606,2002-04
3,KELILALINA,KELILALINA,0.11138372836341875,2002-04
12,MAROHARATRA,MAROHARATRA,0.1379612289625907,2002-04
13,MAROTOKO,MAROTOKO,0.1229801553075279,2002-04
1,RANOMAFANA,RANOMAFANA,0.1010568741515099,2002-04
10,TSARATANANA,TSARATANANA,0.13806873403193204,2002-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.21823600233563795,2002-05
4,AMBOHIMIERA,AMBOHIMIERA,0.14752384679741276,2002-05
9,ANALAMPASINA,ANALAMPASINA,0.19220659520213404,2002-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.1285367409517822,2002-05
7,AMBIABE,ANDRORANGAVOLA,0.11009412003987636,2002-05
14,ANTARETRA,ANTARETRA,0.18287548736058412,2002-05
15,ANTSINDRA,ANTSINDRA,0.23623638688058385,2002-05
5,AMPASINAMBO,FASINTSARA,0.19560279561585703,2002-05
11,FASINTSARA,FASINTSARA,0.24274314646942333,2002-05
8,IFANADIANA,IFANADIANA,0.13612249394569506,2002-05
3,KELILALINA,KELILALINA,0.12677387087185324,2002-05
12,MAROHARATRA,MAROHARATRA,0.23374643393719263,2002-05
13,MAROTOKO,MAROTOKO,0.13347816530772144,2002-05
1,RANOMAFANA,RANOMAFANA,0.10842871337350432,2002-05
10,TSARATANANA,TSARATANANA,0.2066572635735283,2002-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.0743438064961072,2002-06
4,AMBOHIMIERA,AMBOHIMIERA,0.07239906027069948,2002-06
9,ANALAMPASINA,ANALAMPASINA,0.08188565194699177,2002-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.051358550791926236,2002-06
7,AMBIABE,ANDRORANGAVOLA,0.052250156426417234,2002-06
14,ANTARETRA,ANTARETRA,0.060965129514399065,2002-06
15,ANTSINDRA,ANTSINDRA,0.05735009825841656,2002-06
5,AMPASINAMBO,FASINTSARA,0.07125424224408457,2002-06
11,FASINTSARA,FASINTSARA,0.06511443935008353,2002-06
8,IFANADIANA,IFANADIANA,0.05574282152271625,2002-06
3,KELILALINA,KELILALINA,0.059417729750283185,2002-06
12,MAROHARATRA,MAROHARATRA,0.06699932768295731,2002-06
13,MAROTOKO,MAROTOKO,0.052424802173102754,2002-06
1,RANOMAFANA,RANOMAFANA,0.061022040266743835,2002-06
10,TSARATANANA,TSARATANANA,0.06520534409299,2002-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.04605066706199548,2002-07
4,AMBOHIMIERA,AMBOHIMIERA,0.04442727527856201,2002-07
9,ANALAMPASINA,ANALAMPASINA,0.04918414481240688,2002-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.03186774573068111,2002-07
7,AMBIABE,ANDRORANGAVOLA,0.03345952079949623,2002-07
14,ANTARETRA,ANTARETRA,0.033837040797826234,2002-07
15,ANTSINDRA,ANTSINDRA,0.03315032013513179,2002-07
5,AMPASINAMBO,FASINTSARA,0.04828212274897959,2002-07
11,FASINTSARA,FASINTSARA,0.04103967820370645,2002-07
8,IFANADIANA,IFANADIANA,0.03414492284501571,2002-07
3,KELILALINA,KELILALINA,0.036884407289140324,2002-07
12,MAROHARATRA,MAROHARATRA,0.042968829265750214,2002-07
13,MAROTOKO,MAROTOKO,0.03166138950736163,2002-07
1,RANOMAFANA,RANOMAFANA,0.038023695675207574,2002-07
10,TSARATANANA,TSARATANANA,0.03763416575785441,2002-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.028678563997462735,2002-08
4,AMBOHIMIERA,AMBOHIMIERA,0.026994915934622943,2002-08
9,ANALAMPASINA,ANALAMPASINA,0.029997575516269477,2002-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.021903157417605058,2002-08
7,AMBIABE,ANDRORANGAVOLA,0.022211552258079234,2002-08
14,ANTARETRA,ANTARETRA,0.021763744771792506,2002-08
15,ANTSINDRA,ANTSINDRA,0.02035739088974023,2002-08
5,AMPASINAMBO,FASINTSARA,0.030872587891375907,2002-08
11,FASINTSARA,FASINTSARA,0.026103419528978603,2002-08
8,IFANADIANA,IFANADIANA,0.02245003853806065,2002-08
3,KELILALINA,KELILALINA,0.023563961291805373,2002-08
12,MAROHARATRA,MAROHARATRA,0.027997237072169657,2002-08
13,MAROTOKO,MAROTOKO,0.02147923306182456,2002-08
1,RANOMAFANA,RANOMAFANA,0.023492219870656167,2002-08
10,TSARATANANA,TSARATANANA,0.02371479111314367,2002-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.018163754825733083,2002-09
4,AMBOHIMIERA,AMBOHIMIERA,0.017730469305829638,2002-09
9,ANALAMPASINA,ANALAMPASINA,0.019079635743914393,2002-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.014982124433281344,2002-09
7,AMBIABE,ANDRORANGAVOLA,0.015130700513602276,2002-09
14,ANTARETRA,ANTARETRA,0.014303550033003848,2002-09
15,ANTSINDRA,ANTSINDRA,0.012435969222033659,2002-09
5,AMPASINAMBO,FASINTSARA,0.02025777911385396,2002-09
11,FASINTSARA,FASINTSARA,0.016422740118393883,2002-09
8,IFANADIANA,IFANADIANA,0.0150953055097261,2002-09
3,KELILALINA,KELILALINA,0.015843775480107136,2002-09
12,MAROHARATRA,MAROHARATRA,0.018107681537341522,2002-09
13,MAROTOKO,MAROTOKO,0.014627022440282468,2002-09
1,RANOMAFANA,RANOMAFANA,0.015912098790375796,2002-09
10,TSARATANANA,TSARATANANA,0.015319023250101755,2002-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.0119278631028782,2002-10
4,AMBOHIMIERA,AMBOHIMIERA,0.01245506329051571,2002-10
9,ANALAMPASINA,ANALAMPASINA,0.013066092266061763,2002-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.010045510281641643,2002-10
7,AMBIABE,ANDRORANGAVOLA,0.010497322688824461,2002-10
14,ANTARETRA,ANTARETRA,0.009447365478410477,2002-10
15,ANTSINDRA,ANTSINDRA,0.007490421081861784,2002-10
5,AMPASINAMBO,FASINTSARA,0.013924967916678238,2002-10
11,FASINTSARA,FASINTSARA,0.010402754615739652,2002-10
8,IFANADIANA,IFANADIANA,0.010316977361095676,2002-10
3,KELILALINA,KELILALINA,0.011102429364002131,2002-10
12,MAROHARATRA,MAROHARATRA,0.011537015231655741,2002-10
13,MAROTOKO,MAROTOKO,0.009827489436450563,2002-10
1,RANOMAFANA,RANOMAFANA,0.011534861992658858,2002-10
10,TSARATANANA,TSARATANANA,0.01010757831051818,2002-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.01184234125760943,2002-11
4,AMBOHIMIERA,AMBOHIMIERA,0.012241725550478899,2002-11
9,ANALAMPASINA,ANALAMPASINA,0.01469237763647317,2002-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.00757005774884268,2002-11
7,AMBIABE,ANDRORANGAVOLA,0.00820048250299786,2002-11
14,ANTARETRA,ANTARETRA,0.0060669604869767755,2002-11
15,ANTSINDRA,ANTSINDRA,0.00856717715100368,2002-11
5,AMPASINAMBO,FASINTSARA,0.013010815917173136,2002-11
11,FASINTSARA,FASINTSARA,0.014131692460527924,2002-11
8,IFANADIANA,IFANADIANA,0.007112519395763201,2002-11
3,KELILALINA,KELILALINA,0.008225384936921648,2002-11
12,MAROHARATRA,MAROHARATRA,0.011258932325124428,2002-11
13,MAROTOKO,MAROTOKO,0.009060863347795963,2002-11
1,RANOMAFANA,RANOMAFANA,0.009702939312958448,2002-11
10,TSARATANANA,TSARATANANA,0.007085514938415483,2002-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.15301302016241497,2002-12
4,AMBOHIMIERA,AMBOHIMIERA,0.10098144556880681,2002-12
9,ANALAMPASINA,ANALAMPASINA,0.1678431723452427,2002-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.05534672808892881,2002-12
7,AMBIABE,ANDRORANGAVOLA,0.06854683083781472,2002-12
14,ANTARETRA,ANTARETRA,0.06455655137817483,2002-12
15,ANTSINDRA,ANTSINDRA,0.14710753219039796,2002-12
5,AMPASINAMBO,FASINTSARA,0.15469361785777816,2002-12
11,FASINTSARA,FASINTSARA,0.2092230475527677,2002-12
8,IFANADIANA,IFANADIANA,0.07452472143508111,2002-12
3,KELILALINA,KELILALINA,0.08327719828603423,2002-12
12,MAROHARATRA,MAROHARATRA,0.13727895983442434,2002-12
13,MAROTOKO,MAROTOKO,0.05680017372709204,2002-12
1,RANOMAFANA,RANOMAFANA,0.07940841361779538,2002-12
10,TSARATANANA,TSARATANANA,0.10179124762435218,2002-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.4022002580955904,2003-01
4,AMBOHIMIERA,AMBOHIMIERA,0.29478366293601044,2003-01
9,ANALAMPASINA,ANALAMPASINA,0.39049962025365953,2003-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.21370429534483198,2003-01
7,AMBIABE,ANDRORANGAVOLA,0.20877760260820968,2003-01
14,ANTARETRA,ANTARETRA,0.3081778942963518,2003-01
15,ANTSINDRA,ANTSINDRA,0.4190197819096484,2003-01
5,AMPASINAMBO,FASINTSARA,0.3465424321672042,2003-01
11,FASINTSARA,FASINTSARA,0.4358016733950048,2003-01
8,IFANADIANA,IFANADIANA,0.25141845932404344,2003-01
3,KELILALINA,KELILALINA,0.2506720097827509,2003-01
12,MAROHARATRA,MAROHARATRA,0.3967722787410921,2003-01
13,MAROTOKO,MAROTOKO,0.2157828401565591,2003-01
1,RANOMAFANA,RANOMAFANA,0.2311022808741952,2003-01
10,TSARATANANA,TSARATANANA,0.3562003821499802,2003-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.1495941650562114,2003-02
4,AMBOHIMIERA,AMBOHIMIERA,0.12830414935472964,2003-02
9,ANALAMPASINA,ANALAMPASINA,0.15043187195740626,2003-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.12458810543581107,2003-02
7,AMBIABE,ANDRORANGAVOLA,0.11525877914572348,2003-02
14,ANTARETRA,ANTARETRA,0.14824113835127362,2003-02
15,ANTSINDRA,ANTSINDRA,0.13538738468427977,2003-02
5,AMPASINAMBO,FASINTSARA,0.15000660632827648,2003-02
11,FASINTSARA,FASINTSARA,0.13738987785518578,2003-02
8,IFANADIANA,IFANADIANA,0.1288461681419919,2003-02
3,KELILALINA,KELILALINA,0.11902911847984732,2003-02
12,MAROHARATRA,MAROHARATRA,0.13978986347175124,2003-02
13,MAROTOKO,MAROTOKO,0.12704238055983127,2003-02
1,RANOMAFANA,RANOMAFANA,0.10739020285286492,2003-02
10,TSARATANANA,TSARATANANA,0.1477594587035851,2003-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.30061658625639326,2003-03
4,AMBOHIMIERA,AMBOHIMIERA,0.22277783180809177,2003-03
9,ANALAMPASINA,ANALAMPASINA,0.2759497244474162,2003-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.232713271641156,2003-03
7,AMBIABE,ANDRORANGAVOLA,0.20607827853790153,2003-03
14,ANTARETRA,ANTARETRA,0.3118310300692885,2003-03
15,ANTSINDRA,ANTSINDRA,0.3285648545752881,2003-03
5,AMPASINAMBO,FASINTSARA,0.27167238807656313,2003-03
11,FASINTSARA,FASINTSARA,0.3235542438955934,2003-03
8,IFANADIANA,IFANADIANA,0.24036251393986868,2003-03
3,KELILALINA,KELILALINA,0.21357897360804498,2003-03
12,MAROHARATRA,MAROHARATRA,0.3181723005370051,2003-03
13,MAROTOKO,MAROTOKO,0.24342234787576275,2003-03
1,RANOMAFANA,RANOMAFANA,0.18568154461722955,2003-03
10,TSARATANANA,TSARATANANA,0.2960471681686005,2003-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.0955650485629051,2003-04
4,AMBOHIMIERA,AMBOHIMIERA,0.09150203403049281,2003-04
9,ANALAMPASINA,ANALAMPASINA,0.09519880088920366,2003-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.10545517690643995,2003-04
7,AMBIABE,ANDRORANGAVOLA,0.09717313409051029,2003-04
14,ANTARETRA,ANTARETRA,0.11526307653900034,2003-04
15,ANTSINDRA,ANTSINDRA,0.08180331752476218,2003-04
5,AMPASINAMBO,FASINTSARA,0.08894985167571819,2003-04
11,FASINTSARA,FASINTSARA,0.07957471941463608,2003-04
8,IFANADIANA,IFANADIANA,0.10303541211708776,2003-04
3,KELILALINA,KELILALINA,0.09458571311195277,2003-04
12,MAROHARATRA,MAROHARATRA,0.09143430058845568,2003-04
13,MAROTOKO,MAROTOKO,0.10816293900403331,2003-04
1,RANOMAFANA,RANOMAFANA,0.08308885343882128,2003-04
10,TSARATANANA,TSARATANANA,0.10797512415253907,2003-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.08042341354203637,2003-05
4,AMBOHIMIERA,AMBOHIMIERA,0.05716031159389605,2003-05
9,ANALAMPASINA,ANALAMPASINA,0.06403877196153666,2003-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.05052975171131431,2003-05
7,AMBIABE,ANDRORANGAVOLA,0.046100233348485675,2003-05
14,ANTARETRA,ANTARETRA,0.05642052697922936,2003-05
15,ANTSINDRA,ANTSINDRA,0.08606529005183551,2003-05
5,AMPASINAMBO,FASINTSARA,0.11305883546387138,2003-05
11,FASINTSARA,FASINTSARA,0.1197383609065888,2003-05
8,IFANADIANA,IFANADIANA,0.05030292754772897,2003-05
3,KELILALINA,KELILALINA,0.04711468277140433,2003-05
12,MAROHARATRA,MAROHARATRA,0.13294299297910592,2003-05
13,MAROTOKO,MAROTOKO,0.05287467945012272,2003-05
1,RANOMAFANA,RANOMAFANA,0.04300737125232761,2003-05
10,TSARATANANA,TSARATANANA,0.059941638047320146,2003-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.05403363156431899,2003-06
4,AMBOHIMIERA,AMBOHIMIERA,0.04020470730706989,2003-06
9,ANALAMPASINA,ANALAMPASINA,0.04732539124431609,2003-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.03758896749887923,2003-06
7,AMBIABE,ANDRORANGAVOLA,0.034006171948352294,2003-06
14,ANTARETRA,ANTARETRA,0.03801913264713552,2003-06
15,ANTSINDRA,ANTSINDRA,0.048169232645290765,2003-06
5,AMPASINAMBO,FASINTSARA,0.057466514438287784,2003-06
11,FASINTSARA,FASINTSARA,0.053574883271134896,2003-06
8,IFANADIANA,IFANADIANA,0.03568067896374526,2003-06
3,KELILALINA,KELILALINA,0.03343666582884662,2003-06
12,MAROHARATRA,MAROHARATRA,0.05751820284625076,2003-06
13,MAROTOKO,MAROTOKO,0.0387150662299474,2003-06
1,RANOMAFANA,RANOMAFANA,0.030412718064926802,2003-06
10,TSARATANANA,TSARATANANA,0.041539214895935594,2003-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.04149148042755199,2003-07
4,AMBOHIMIERA,AMBOHIMIERA,0.03554508855472098,2003-07
9,ANALAMPASINA,ANALAMPASINA,0.037446549442083574,2003-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.03773985600123495,2003-07
7,AMBIABE,ANDRORANGAVOLA,0.0354608669726677,2003-07
14,ANTARETRA,ANTARETRA,0.03247408659969492,2003-07
15,ANTSINDRA,ANTSINDRA,0.032968846199329514,2003-07
5,AMPASINAMBO,FASINTSARA,0.04221891485740697,2003-07
11,FASINTSARA,FASINTSARA,0.04230629298344283,2003-07
8,IFANADIANA,IFANADIANA,0.033415611324005265,2003-07
3,KELILALINA,KELILALINA,0.032006341539927964,2003-07
12,MAROHARATRA,MAROHARATRA,0.04467357659310765,2003-07
13,MAROTOKO,MAROTOKO,0.03914718181958508,2003-07
1,RANOMAFANA,RANOMAFANA,0.03018850821217293,2003-07
10,TSARATANANA,TSARATANANA,0.034079058813193355,2003-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.03536585570103685,2003-08
4,AMBOHIMIERA,AMBOHIMIERA,0.0328373943636414,2003-08
9,ANALAMPASINA,ANALAMPASINA,0.03255528179876489,2003-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.0340643797898701,2003-08
7,AMBIABE,ANDRORANGAVOLA,0.03404059058056364,2003-08
14,ANTARETRA,ANTARETRA,0.027465977865778732,2003-08
15,ANTSINDRA,ANTSINDRA,0.027203164879847693,2003-08
5,AMPASINAMBO,FASINTSARA,0.036081996631606196,2003-08
11,FASINTSARA,FASINTSARA,0.0330634633930255,2003-08
8,IFANADIANA,IFANADIANA,0.029838904653651882,2003-08
3,KELILALINA,KELILALINA,0.030038179812457676,2003-08
12,MAROHARATRA,MAROHARATRA,0.03596622045295224,2003-08
13,MAROTOKO,MAROTOKO,0.03581076533336898,2003-08
1,RANOMAFANA,RANOMAFANA,0.030271864395221705,2003-08
10,TSARATANANA,TSARATANANA,0.0288939866746435,2003-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.02560292132264889,2003-09
4,AMBOHIMIERA,AMBOHIMIERA,0.02432934653597917,2003-09
9,ANALAMPASINA,ANALAMPASINA,0.02465986663797026,2003-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.024114079360181024,2003-09
7,AMBIABE,ANDRORANGAVOLA,0.02472405096884176,2003-09
14,ANTARETRA,ANTARETRA,0.020129348775817804,2003-09
15,ANTSINDRA,ANTSINDRA,0.017670635065169995,2003-09
5,AMPASINAMBO,FASINTSARA,0.02643539566411049,2003-09
11,FASINTSARA,FASINTSARA,0.022235027363960366,2003-09
8,IFANADIANA,IFANADIANA,0.02195555598625718,2003-09
3,KELILALINA,KELILALINA,0.0225679344014843,2003-09
12,MAROHARATRA,MAROHARATRA,0.024243872950990324,2003-09
13,MAROTOKO,MAROTOKO,0.025261006295720895,2003-09
1,RANOMAFANA,RANOMAFANA,0.023017678953576204,2003-09
10,TSARATANANA,TSARATANANA,0.02121181675400517,2003-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.01736149631198351,2003-10
4,AMBOHIMIERA,AMBOHIMIERA,0.01685660614470369,2003-10
9,ANALAMPASINA,ANALAMPASINA,0.01758885905003227,2003-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.015554289341263263,2003-10
7,AMBIABE,ANDRORANGAVOLA,0.016207491844540668,2003-10
14,ANTARETRA,ANTARETRA,0.013664610197586734,2003-10
15,ANTSINDRA,ANTSINDRA,0.010986419382892385,2003-10
5,AMPASINAMBO,FASINTSARA,0.018420400039887444,2003-10
11,FASINTSARA,FASINTSARA,0.014293440024328698,2003-10
8,IFANADIANA,IFANADIANA,0.01481264034710932,2003-10
3,KELILALINA,KELILALINA,0.015557344450791063,2003-10
12,MAROHARATRA,MAROHARATRA,0.015501392713772396,2003-10
13,MAROTOKO,MAROTOKO,0.016338214450068125,2003-10
1,RANOMAFANA,RANOMAFANA,0.0160814145107092,2003-10
10,TSARATANANA,TSARATANANA,0.014520300291843417,2003-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.010188674425130528,2003-11
4,AMBOHIMIERA,AMBOHIMIERA,0.01039675276266772,2003-11
9,ANALAMPASINA,ANALAMPASINA,0.01099236016778041,2003-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.009003446179867295,2003-11
7,AMBIABE,ANDRORANGAVOLA,0.009728208970313625,2003-11
14,ANTARETRA,ANTARETRA,0.008216579306244644,2003-11
15,ANTSINDRA,ANTSINDRA,0.005949492204169344,2003-11
5,AMPASINAMBO,FASINTSARA,0.0113008933823098,2003-11
11,FASINTSARA,FASINTSARA,0.007999962742167905,2003-11
8,IFANADIANA,IFANADIANA,0.00908182287714117,2003-11
3,KELILALINA,KELILALINA,0.009822065091461758,2003-11
12,MAROHARATRA,MAROHARATRA,0.008669496060565064,2003-11
13,MAROTOKO,MAROTOKO,0.009404414296382883,2003-11
1,RANOMAFANA,RANOMAFANA,0.010415546858090463,2003-11
10,TSARATANANA,TSARATANANA,0.008814759188795611,2003-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.009888851825059353,2003-12
4,AMBOHIMIERA,AMBOHIMIERA,0.017395056002662307,2003-12
9,ANALAMPASINA,ANALAMPASINA,0.015033588019355584,2003-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.007383378686260287,2003-12
7,AMBIABE,ANDRORANGAVOLA,0.01293713044764612,2003-12
14,ANTARETRA,ANTARETRA,0.006358613710136326,2003-12
15,ANTSINDRA,ANTSINDRA,0.006706685490699798,2003-12
5,AMPASINAMBO,FASINTSARA,0.009672784712206839,2003-12
11,FASINTSARA,FASINTSARA,0.008979923384245615,2003-12
8,IFANADIANA,IFANADIANA,0.011456071888324778,2003-12
3,KELILALINA,KELILALINA,0.01643043529443695,2003-12
12,MAROHARATRA,MAROHARATRA,0.007062846895494816,2003-12
13,MAROTOKO,MAROTOKO,0.00785670697526184,2003-12
1,RANOMAFANA,RANOMAFANA,0.022183317442900037,2003-12
10,TSARATANANA,TSARATANANA,0.009106503743381953,2003-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.0595832677062678,2004-01
4,AMBOHIMIERA,AMBOHIMIERA,0.04896578053986175,2004-01
9,ANALAMPASINA,ANALAMPASINA,0.06307774580455958,2004-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.01982036144354255,2004-01
7,AMBIABE,ANDRORANGAVOLA,0.02820215657060479,2004-01
14,ANTARETRA,ANTARETRA,0.026139140643943404,2004-01
15,ANTSINDRA,ANTSINDRA,0.08251573135259707,2004-01
5,AMPASINAMBO,FASINTSARA,0.04339960611586458,2004-01
11,FASINTSARA,FASINTSARA,0.09748960466461436,2004-01
8,IFANADIANA,IFANADIANA,0.03194186030978,2004-01
3,KELILALINA,KELILALINA,0.04320819262540726,2004-01
12,MAROHARATRA,MAROHARATRA,0.055246983687778306,2004-01
13,MAROTOKO,MAROTOKO,0.018818394007452516,2004-01
1,RANOMAFANA,RANOMAFANA,0.050916636631398775,2004-01
10,TSARATANANA,TSARATANANA,0.04333006061955541,2004-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.16843837725999364,2004-02
4,AMBOHIMIERA,AMBOHIMIERA,0.14339770463777082,2004-02
9,ANALAMPASINA,ANALAMPASINA,0.18904249745096333,2004-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.05954513642079917,2004-02
7,AMBIABE,ANDRORANGAVOLA,0.08458305627063124,2004-02
14,ANTARETRA,ANTARETRA,0.09420049257676115,2004-02
15,ANTSINDRA,ANTSINDRA,0.14413874579922034,2004-02
5,AMPASINAMBO,FASINTSARA,0.122841548299687,2004-02
11,FASINTSARA,FASINTSARA,0.14943127596794964,2004-02
8,IFANADIANA,IFANADIANA,0.10429999111086959,2004-02
3,KELILALINA,KELILALINA,0.1196774440585107,2004-02
12,MAROHARATRA,MAROHARATRA,0.10703263679635927,2004-02
13,MAROTOKO,MAROTOKO,0.05735822758925513,2004-02
1,RANOMAFANA,RANOMAFANA,0.1178964383310375,2004-02
10,TSARATANANA,TSARATANANA,0.1540198442711514,2004-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.221589554211156,2004-03
4,AMBOHIMIERA,AMBOHIMIERA,0.17781891321675927,2004-03
9,ANALAMPASINA,ANALAMPASINA,0.2309791028708289,2004-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.14197409257862909,2004-03
7,AMBIABE,ANDRORANGAVOLA,0.13998664141664524,2004-03
14,ANTARETRA,ANTARETRA,0.18982286097124057,2004-03
15,ANTSINDRA,ANTSINDRA,0.20024464765179992,2004-03
5,AMPASINAMBO,FASINTSARA,0.207128816182354,2004-03
11,FASINTSARA,FASINTSARA,0.22243918669022292,2004-03
8,IFANADIANA,IFANADIANA,0.15790948714867928,2004-03
3,KELILALINA,KELILALINA,0.15532526211685457,2004-03
12,MAROHARATRA,MAROHARATRA,0.2076279526341832,2004-03
13,MAROTOKO,MAROTOKO,0.1481101328248215,2004-03
1,RANOMAFANA,RANOMAFANA,0.14502831882517708,2004-03
10,TSARATANANA,TSARATANANA,0.1926357494755174,2004-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.056864415097491794,2004-04
4,AMBOHIMIERA,AMBOHIMIERA,0.05070675048734549,2004-04
9,ANALAMPASINA,ANALAMPASINA,0.059648612171876655,2004-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.047407588327346616,2004-04
7,AMBIABE,ANDRORANGAVOLA,0.04420048750902172,2004-04
14,ANTARETRA,ANTARETRA,0.05657247976905607,2004-04
15,ANTSINDRA,ANTSINDRA,0.04356356420295388,2004-04
5,AMPASINAMBO,FASINTSARA,0.055236587446918506,2004-04
11,FASINTSARA,FASINTSARA,0.045981166557498274,2004-04
8,IFANADIANA,IFANADIANA,0.04815988975918796,2004-04
3,KELILALINA,KELILALINA,0.04751428680488926,2004-04
12,MAROHARATRA,MAROHARATRA,0.05178925873892298,2004-04
13,MAROTOKO,MAROTOKO,0.04841011483159923,2004-04
1,RANOMAFANA,RANOMAFANA,0.04486566080285638,2004-04
10,TSARATANANA,TSARATANANA,0.05684917031327948,2004-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,0.03579211000548478,2004-05
4,AMBOHIMIERA,AMBOHIMIERA,0.03538482719346355,2004-05
9,ANALAMPASINA,ANALAMPASINA,0.03562054840120235,2004-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,0.04109196697134209,2004-05
7,AMBIABE,ANDRORANGAVOLA,0.03736270588413432,2004-05
14,ANTARETRA,ANTARETRA,0.037128148543774615,2004-05
15,ANTSINDRA,ANTSINDRA,0.03035993865615495,2004-05
5,AMPASINAMBO,FASINTSARA,0.03644895731158067,2004-05
11,FASINTSARA,FASINTSARA,0.033177304045491594,2004-05
8,IFANADIANA,IFANADIANA,0.03749421683339365,2004-05
3,KELILALINA,KELILALINA,0.03569514928834159,2004-05
12,MAROHARATRA,MAROHARATRA,0.035507808583943284,2004-05
13,MAROTOKO,MAROTOKO,0.040340302308376104,2004-05
