fid,new_commun,old_commun,mean_pev,date
12,MAROHARATRA,MAROHARATRA,-0.2914090303749286,2002-02
13,MAROTOKO,MAROTOKO,-0.248461743498052,2002-02
1,RANOMAFANA,RANOMAFANA,-0.29123028796084144,2002-02
10,TSARATANANA,TSARATANANA,-0.3083290665212341,2002-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21217477746160202,2002-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.19697137231037437,2002-03
9,ANALAMPASINA,ANALAMPASINA,-0.27186364147757164,2002-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.21778829866301697,2002-03
7,AMBIABE,ANDRORANGAVOLA,-0.2589828821967773,2002-03
14,ANTARETRA,ANTARETRA,-0.28075684007039886,2002-03
15,ANTSINDRA,ANTSINDRA,-0.25690795872609246,2002-03
5,AMPASINAMBO,FASINTSARA,-0.3035912758442474,2002-03
11,FASINTSARA,FASINTSARA,-0.26454140052456127,2002-03
8,IFANADIANA,IFANADIANA,-0.2742335172292209,2002-03
3,KELILALINA,KELILALINA,-0.2714129240405607,2002-03
12,MAROHARATRA,MAROHARATRA,-0.2533722721957224,2002-03
13,MAROTOKO,MAROTOKO,-0.21840738435139778,2002-03
1,RANOMAFANA,RANOMAFANA,-0.26525605321532497,2002-03
10,TSARATANANA,TSARATANANA,-0.2598250126882001,2002-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.19709113717456872,2002-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.18502144922706407,2002-04
9,ANALAMPASINA,ANALAMPASINA,-0.2573042747964264,2002-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.20306550499698153,2002-04
7,AMBIABE,ANDRORANGAVOLA,-0.25479031554538245,2002-04
14,ANTARETRA,ANTARETRA,-0.2709991123376009,2002-04
15,ANTSINDRA,ANTSINDRA,-0.2520329455259094,2002-04
5,AMPASINAMBO,FASINTSARA,-0.2874487146939126,2002-04
11,FASINTSARA,FASINTSARA,-0.24784127852934248,2002-04
8,IFANADIANA,IFANADIANA,-0.2730529296134491,2002-04
3,KELILALINA,KELILALINA,-0.2759141738450375,2002-04
12,MAROHARATRA,MAROHARATRA,-0.24238991721261563,2002-04
13,MAROTOKO,MAROTOKO,-0.19997646518993958,2002-04
1,RANOMAFANA,RANOMAFANA,-0.2662222666947214,2002-04
10,TSARATANANA,TSARATANANA,-0.25770343576410887,2002-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.1620619821676377,2002-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.15093417600195327,2002-05
9,ANALAMPASINA,ANALAMPASINA,-0.21535633483697314,2002-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.1757417725351667,2002-05
7,AMBIABE,ANDRORANGAVOLA,-0.22154243442200397,2002-05
14,ANTARETRA,ANTARETRA,-0.23784115831316233,2002-05
15,ANTSINDRA,ANTSINDRA,-0.21593817313905836,2002-05
5,AMPASINAMBO,FASINTSARA,-0.24691726026244945,2002-05
11,FASINTSARA,FASINTSARA,-0.2091839595435127,2002-05
8,IFANADIANA,IFANADIANA,-0.23793089622168792,2002-05
3,KELILALINA,KELILALINA,-0.23780029495498475,2002-05
12,MAROHARATRA,MAROHARATRA,-0.207440784960099,2002-05
13,MAROTOKO,MAROTOKO,-0.17522039482972065,2002-05
1,RANOMAFANA,RANOMAFANA,-0.22727822764903338,2002-05
10,TSARATANANA,TSARATANANA,-0.2221379879351381,2002-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.14102312533286246,2002-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.1306949864947276,2002-06
9,ANALAMPASINA,ANALAMPASINA,-0.18431154522301674,2002-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.16581666475098975,2002-06
7,AMBIABE,ANDRORANGAVOLA,-0.20339513828241979,2002-06
14,ANTARETRA,ANTARETRA,-0.2261801069264069,2002-06
15,ANTSINDRA,ANTSINDRA,-0.19266768520951594,2002-06
5,AMPASINAMBO,FASINTSARA,-0.20914801418440063,2002-06
11,FASINTSARA,FASINTSARA,-0.18049355636415398,2002-06
8,IFANADIANA,IFANADIANA,-0.21981371864492644,2002-06
3,KELILALINA,KELILALINA,-0.2131720816075692,2002-06
12,MAROHARATRA,MAROHARATRA,-0.1819831249759638,2002-06
13,MAROTOKO,MAROTOKO,-0.16741879137215032,2002-06
1,RANOMAFANA,RANOMAFANA,-0.1980886729835636,2002-06
10,TSARATANANA,TSARATANANA,-0.20264226058386303,2002-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.20341013019442966,2002-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.18344302287301298,2002-07
9,ANALAMPASINA,ANALAMPASINA,-0.2754004258421119,2002-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.198768982540784,2002-07
7,AMBIABE,ANDRORANGAVOLA,-0.2535817900731213,2002-07
14,ANTARETRA,ANTARETRA,-0.2712295795461395,2002-07
15,ANTSINDRA,ANTSINDRA,-0.2626021034707438,2002-07
5,AMPASINAMBO,FASINTSARA,-0.3182108046915798,2002-07
11,FASINTSARA,FASINTSARA,-0.2673357733698541,2002-07
8,IFANADIANA,IFANADIANA,-0.2760665296486116,2002-07
3,KELILALINA,KELILALINA,-0.27545459755902985,2002-07
12,MAROHARATRA,MAROHARATRA,-0.2579697068272458,2002-07
13,MAROTOKO,MAROTOKO,-0.19548921981295,2002-07
1,RANOMAFANA,RANOMAFANA,-0.26547397803207995,2002-07
10,TSARATANANA,TSARATANANA,-0.2647895861479981,2002-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.18967211443482596,2002-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.17561860672495816,2002-08
9,ANALAMPASINA,ANALAMPASINA,-0.25366522919849405,2002-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.21155354180813257,2002-08
7,AMBIABE,ANDRORANGAVOLA,-0.2640739539646145,2002-08
14,ANTARETRA,ANTARETRA,-0.28517082589240705,2002-08
15,ANTSINDRA,ANTSINDRA,-0.2541204164220741,2002-08
5,AMPASINAMBO,FASINTSARA,-0.2787717460136669,2002-08
11,FASINTSARA,FASINTSARA,-0.2399201172438537,2002-08
8,IFANADIANA,IFANADIANA,-0.2816165860360215,2002-08
3,KELILALINA,KELILALINA,-0.2777931525733933,2002-08
12,MAROHARATRA,MAROHARATRA,-0.23745726933779476,2002-08
13,MAROTOKO,MAROTOKO,-0.2107008931095941,2002-08
1,RANOMAFANA,RANOMAFANA,-0.26297657371572686,2002-08
10,TSARATANANA,TSARATANANA,-0.2619805295861155,2002-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.3175085372509014,2002-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.2759045695913855,2002-09
9,ANALAMPASINA,ANALAMPASINA,-0.41115324499978834,2002-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.34021666979593795,2002-09
7,AMBIABE,ANDRORANGAVOLA,-0.41568860558023013,2002-09
14,ANTARETRA,ANTARETRA,-0.47330425265796633,2002-09
15,ANTSINDRA,ANTSINDRA,-0.44141525433836,2002-09
5,AMPASINAMBO,FASINTSARA,-0.46110104032297033,2002-09
11,FASINTSARA,FASINTSARA,-0.41110349992964784,2002-09
8,IFANADIANA,IFANADIANA,-0.4571744191144442,2002-09
3,KELILALINA,KELILALINA,-0.4387686730463657,2002-09
12,MAROHARATRA,MAROHARATRA,-0.4132691453422492,2002-09
13,MAROTOKO,MAROTOKO,-0.34218219211430995,2002-09
1,RANOMAFANA,RANOMAFANA,-0.400069467644965,2002-09
10,TSARATANANA,TSARATANANA,-0.4405823343448715,2002-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.38997281263715483,2002-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.3384576119928804,2002-10
9,ANALAMPASINA,ANALAMPASINA,-0.5047114898711728,2002-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.4104347063279402,2002-10
7,AMBIABE,ANDRORANGAVOLA,-0.5051057273402286,2002-10
14,ANTARETRA,ANTARETRA,-0.5766245282400798,2002-10
15,ANTSINDRA,ANTSINDRA,-0.5396314129740811,2002-10
5,AMPASINAMBO,FASINTSARA,-0.5600503033480957,2002-10
11,FASINTSARA,FASINTSARA,-0.4998839968323262,2002-10
8,IFANADIANA,IFANADIANA,-0.5563506238044338,2002-10
3,KELILALINA,KELILALINA,-0.5328128340206194,2002-10
12,MAROHARATRA,MAROHARATRA,-0.5005180393663488,2002-10
13,MAROTOKO,MAROTOKO,-0.4104354302770934,2002-10
1,RANOMAFANA,RANOMAFANA,-0.4817104332087307,2002-10
10,TSARATANANA,TSARATANANA,-0.5389655656325135,2002-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.3216856928573053,2002-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.2816048021153254,2002-11
9,ANALAMPASINA,ANALAMPASINA,-0.40301138152274174,2002-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.34390659178895455,2002-11
7,AMBIABE,ANDRORANGAVOLA,-0.40517778014047595,2002-11
14,ANTARETRA,ANTARETRA,-0.4794322646743462,2002-11
15,ANTSINDRA,ANTSINDRA,-0.4500208053980911,2002-11
5,AMPASINAMBO,FASINTSARA,-0.44693499960504224,2002-11
11,FASINTSARA,FASINTSARA,-0.4063832345850657,2002-11
8,IFANADIANA,IFANADIANA,-0.4507765172885725,2002-11
3,KELILALINA,KELILALINA,-0.42386976865299164,2002-11
12,MAROHARATRA,MAROHARATRA,-0.41670910659700333,2002-11
13,MAROTOKO,MAROTOKO,-0.34559993598242067,2002-11
1,RANOMAFANA,RANOMAFANA,-0.38910183727377823,2002-11
10,TSARATANANA,TSARATANANA,-0.4435525703804073,2002-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2341042505166254,2002-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.2119018589139876,2002-12
9,ANALAMPASINA,ANALAMPASINA,-0.2920518842737452,2002-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.24146861764458236,2002-12
7,AMBIABE,ANDRORANGAVOLA,-0.2789778813430123,2002-12
14,ANTARETRA,ANTARETRA,-0.32121026011035475,2002-12
15,ANTSINDRA,ANTSINDRA,-0.30052978557023874,2002-12
5,AMPASINAMBO,FASINTSARA,-0.3176278183956926,2002-12
11,FASINTSARA,FASINTSARA,-0.28670382558699925,2002-12
8,IFANADIANA,IFANADIANA,-0.30250069917193756,2002-12
3,KELILALINA,KELILALINA,-0.2926801882326532,2002-12
12,MAROHARATRA,MAROHARATRA,-0.2835424570858659,2002-12
13,MAROTOKO,MAROTOKO,-0.24409051547302704,2002-12
1,RANOMAFANA,RANOMAFANA,-0.27463007404515155,2002-12
10,TSARATANANA,TSARATANANA,-0.2973189265895612,2002-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.23002018148199238,2003-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.20918521687301456,2003-01
9,ANALAMPASINA,ANALAMPASINA,-0.2806119728275081,2003-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.25889467529815846,2003-01
7,AMBIABE,ANDRORANGAVOLA,-0.3041254278806842,2003-01
14,ANTARETRA,ANTARETRA,-0.34069733594203583,2003-01
15,ANTSINDRA,ANTSINDRA,-0.31093185900658726,2003-01
5,AMPASINAMBO,FASINTSARA,-0.30483557763226066,2003-01
11,FASINTSARA,FASINTSARA,-0.2828477737291042,2003-01
8,IFANADIANA,IFANADIANA,-0.32640546812940163,2003-01
3,KELILALINA,KELILALINA,-0.31678541802516974,2003-01
12,MAROHARATRA,MAROHARATRA,-0.28395587290578733,2003-01
13,MAROTOKO,MAROTOKO,-0.2623830159761706,2003-01
1,RANOMAFANA,RANOMAFANA,-0.29104413218837055,2003-01
10,TSARATANANA,TSARATANANA,-0.3143868928320589,2003-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.25142056469539487,2003-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.2295374512223002,2003-02
9,ANALAMPASINA,ANALAMPASINA,-0.3152270014225952,2003-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.27413548437721524,2003-02
7,AMBIABE,ANDRORANGAVOLA,-0.31742373268632434,2003-02
14,ANTARETRA,ANTARETRA,-0.36254091095612584,2003-02
15,ANTSINDRA,ANTSINDRA,-0.32728768752076837,2003-02
5,AMPASINAMBO,FASINTSARA,-0.3424921220136956,2003-02
11,FASINTSARA,FASINTSARA,-0.3113260649463391,2003-02
8,IFANADIANA,IFANADIANA,-0.3464296346507864,2003-02
3,KELILALINA,KELILALINA,-0.3312004167414354,2003-02
12,MAROHARATRA,MAROHARATRA,-0.30857356974596595,2003-02
13,MAROTOKO,MAROTOKO,-0.27457008047406234,2003-02
1,RANOMAFANA,RANOMAFANA,-0.3074436577506185,2003-02
10,TSARATANANA,TSARATANANA,-0.3322269394125156,2003-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.20799885429690745,2003-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.18925087613646732,2003-03
9,ANALAMPASINA,ANALAMPASINA,-0.2595069878356105,2003-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.21741656421859848,2003-03
7,AMBIABE,ANDRORANGAVOLA,-0.25591096163909216,2003-03
14,ANTARETRA,ANTARETRA,-0.2833350552493292,2003-03
15,ANTSINDRA,ANTSINDRA,-0.26480661393509736,2003-03
5,AMPASINAMBO,FASINTSARA,-0.29854414723377926,2003-03
11,FASINTSARA,FASINTSARA,-0.26220146480335227,2003-03
8,IFANADIANA,IFANADIANA,-0.27779034934341806,2003-03
3,KELILALINA,KELILALINA,-0.2702552112142376,2003-03
12,MAROHARATRA,MAROHARATRA,-0.2586699154359676,2003-03
13,MAROTOKO,MAROTOKO,-0.21758426574027473,2003-03
1,RANOMAFANA,RANOMAFANA,-0.2539602647366807,2003-03
10,TSARATANANA,TSARATANANA,-0.26623367677047177,2003-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.23088266733076512,2003-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.2148807969803515,2003-04
9,ANALAMPASINA,ANALAMPASINA,-0.30891403786301197,2003-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.24001980722523483,2003-04
7,AMBIABE,ANDRORANGAVOLA,-0.30125950413240005,2003-04
14,ANTARETRA,ANTARETRA,-0.32012008918789764,2003-04
15,ANTSINDRA,ANTSINDRA,-0.2963765194390703,2003-04
5,AMPASINAMBO,FASINTSARA,-0.3405065436502912,2003-04
11,FASINTSARA,FASINTSARA,-0.29054717830086707,2003-04
8,IFANADIANA,IFANADIANA,-0.31957368622416116,2003-04
3,KELILALINA,KELILALINA,-0.321982270592391,2003-04
12,MAROHARATRA,MAROHARATRA,-0.28321462746171566,2003-04
13,MAROTOKO,MAROTOKO,-0.23763601525108938,2003-04
1,RANOMAFANA,RANOMAFANA,-0.3115887060027387,2003-04
10,TSARATANANA,TSARATANANA,-0.3027248805063243,2003-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.18354006970237444,2003-05
4,AMBOHIMIERA,AMBOHIMIERA,-0.1730021725358683,2003-05
9,ANALAMPASINA,ANALAMPASINA,-0.24633563329980035,2003-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.1904878255158792,2003-05
7,AMBIABE,ANDRORANGAVOLA,-0.2412714773161335,2003-05
14,ANTARETRA,ANTARETRA,-0.25569599555048217,2003-05
15,ANTSINDRA,ANTSINDRA,-0.23749966983902276,2003-05
5,AMPASINAMBO,FASINTSARA,-0.2777289138548026,2003-05
11,FASINTSARA,FASINTSARA,-0.23288505647055419,2003-05
8,IFANADIANA,IFANADIANA,-0.2563224643133751,2003-05
3,KELILALINA,KELILALINA,-0.26005704184883527,2003-05
12,MAROHARATRA,MAROHARATRA,-0.2274733415425395,2003-05
13,MAROTOKO,MAROTOKO,-0.1889226903819411,2003-05
1,RANOMAFANA,RANOMAFANA,-0.25492406948864854,2003-05
10,TSARATANANA,TSARATANANA,-0.24217713945247737,2003-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.16512590473103567,2003-06
4,AMBOHIMIERA,AMBOHIMIERA,-0.1545410061998163,2003-06
9,ANALAMPASINA,ANALAMPASINA,-0.22613831578073065,2003-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.1668931895884464,2003-06
7,AMBIABE,ANDRORANGAVOLA,-0.21672805146731325,2003-06
14,ANTARETRA,ANTARETRA,-0.22318016264618704,2003-06
15,ANTSINDRA,ANTSINDRA,-0.2121451703503465,2003-06
5,AMPASINAMBO,FASINTSARA,-0.2549823733609783,2003-06
11,FASINTSARA,FASINTSARA,-0.2124047551314221,2003-06
8,IFANADIANA,IFANADIANA,-0.2289798541699533,2003-06
3,KELILALINA,KELILALINA,-0.23611176235829087,2003-06
12,MAROHARATRA,MAROHARATRA,-0.20780152145281053,2003-06
13,MAROTOKO,MAROTOKO,-0.16467893825257668,2003-06
1,RANOMAFANA,RANOMAFANA,-0.23063156747622668,2003-06
10,TSARATANANA,TSARATANANA,-0.21557368898132728,2003-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.17024820098516993,2003-07
4,AMBOHIMIERA,AMBOHIMIERA,-0.1540427731966236,2003-07
9,ANALAMPASINA,ANALAMPASINA,-0.22498427611692653,2003-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.18872369515803908,2003-07
7,AMBIABE,ANDRORANGAVOLA,-0.23338962538157174,2003-07
14,ANTARETRA,ANTARETRA,-0.2562058621527922,2003-07
15,ANTSINDRA,ANTSINDRA,-0.22949190220008783,2003-07
5,AMPASINAMBO,FASINTSARA,-0.2617132552611583,2003-07
11,FASINTSARA,FASINTSARA,-0.22423592671058204,2003-07
8,IFANADIANA,IFANADIANA,-0.2521495673765294,2003-07
3,KELILALINA,KELILALINA,-0.24461910472882187,2003-07
12,MAROHARATRA,MAROHARATRA,-0.2236251722454759,2003-07
13,MAROTOKO,MAROTOKO,-0.18877450746120344,2003-07
1,RANOMAFANA,RANOMAFANA,-0.22955138394594213,2003-07
10,TSARATANANA,TSARATANANA,-0.23490456544017846,2003-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.21834085100940934,2003-08
4,AMBOHIMIERA,AMBOHIMIERA,-0.19763342420863889,2003-08
9,ANALAMPASINA,ANALAMPASINA,-0.2914494961772575,2003-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.22793454251828343,2003-08
7,AMBIABE,ANDRORANGAVOLA,-0.2852006386856851,2003-08
14,ANTARETRA,ANTARETRA,-0.3159956387992438,2003-08
15,ANTSINDRA,ANTSINDRA,-0.2926575385443115,2003-08
5,AMPASINAMBO,FASINTSARA,-0.3431171662405903,2003-08
11,FASINTSARA,FASINTSARA,-0.28788681648366166,2003-08
8,IFANADIANA,IFANADIANA,-0.30986651863384146,2003-08
3,KELILALINA,KELILALINA,-0.3055416344154902,2003-08
12,MAROHARATRA,MAROHARATRA,-0.2890092663463332,2003-08
13,MAROTOKO,MAROTOKO,-0.22756357486678672,2003-08
1,RANOMAFANA,RANOMAFANA,-0.2900696709975319,2003-08
10,TSARATANANA,TSARATANANA,-0.29608827854599,2003-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.2957224567076826,2003-09
4,AMBOHIMIERA,AMBOHIMIERA,-0.2584500716969562,2003-09
9,ANALAMPASINA,ANALAMPASINA,-0.38753772735952535,2003-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.30117044529711556,2003-09
7,AMBIABE,ANDRORANGAVOLA,-0.3764814762031159,2003-09
14,ANTARETRA,ANTARETRA,-0.4188580965837361,2003-09
15,ANTSINDRA,ANTSINDRA,-0.401972671610149,2003-09
5,AMPASINAMBO,FASINTSARA,-0.4464879338043393,2003-09
11,FASINTSARA,FASINTSARA,-0.38934282894126837,2003-09
8,IFANADIANA,IFANADIANA,-0.41328939352430105,2003-09
3,KELILALINA,KELILALINA,-0.40401818770234393,2003-09
12,MAROHARATRA,MAROHARATRA,-0.3905313282438084,2003-09
13,MAROTOKO,MAROTOKO,-0.2989256256698114,2003-09
1,RANOMAFANA,RANOMAFANA,-0.37343470323210265,2003-09
10,TSARATANANA,TSARATANANA,-0.40227955782213776,2003-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.4686166233892272,2003-10
4,AMBOHIMIERA,AMBOHIMIERA,-0.41127540306954297,2003-10
9,ANALAMPASINA,ANALAMPASINA,-0.6262139217046709,2003-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.4742618727387671,2003-10
7,AMBIABE,ANDRORANGAVOLA,-0.5965591301654014,2003-10
14,ANTARETRA,ANTARETRA,-0.6622009115130431,2003-10
15,ANTSINDRA,ANTSINDRA,-0.6395903198088837,2003-10
5,AMPASINAMBO,FASINTSARA,-0.698689442920421,2003-10
11,FASINTSARA,FASINTSARA,-0.6091386337867567,2003-10
8,IFANADIANA,IFANADIANA,-0.6543230934492039,2003-10
3,KELILALINA,KELILALINA,-0.6417216540261816,2003-10
12,MAROHARATRA,MAROHARATRA,-0.6085286353877504,2003-10
13,MAROTOKO,MAROTOKO,-0.4708863799073203,2003-10
1,RANOMAFANA,RANOMAFANA,-0.5937098966952375,2003-10
10,TSARATANANA,TSARATANANA,-0.6361250231481604,2003-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.351760607544807,2003-11
4,AMBOHIMIERA,AMBOHIMIERA,-0.30700915784065147,2003-11
9,ANALAMPASINA,ANALAMPASINA,-0.439105911528692,2003-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.40175051082824736,2003-11
7,AMBIABE,ANDRORANGAVOLA,-0.4695233535887232,2003-11
14,ANTARETRA,ANTARETRA,-0.562957774712353,2003-11
15,ANTSINDRA,ANTSINDRA,-0.5092562152782902,2003-11
5,AMPASINAMBO,FASINTSARA,-0.4978746857054565,2003-11
11,FASINTSARA,FASINTSARA,-0.45365223372347985,2003-11
8,IFANADIANA,IFANADIANA,-0.52292499349661,2003-11
3,KELILALINA,KELILALINA,-0.4866785908817924,2003-11
12,MAROHARATRA,MAROHARATRA,-0.4745637072498511,2003-11
13,MAROTOKO,MAROTOKO,-0.40870911163572304,2003-11
1,RANOMAFANA,RANOMAFANA,-0.4327597712819141,2003-11
10,TSARATANANA,TSARATANANA,-0.5060376442076508,2003-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.36767505243670234,2003-12
4,AMBOHIMIERA,AMBOHIMIERA,-0.31689909382443443,2003-12
9,ANALAMPASINA,ANALAMPASINA,-0.4523170482428607,2003-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.41148862019522636,2003-12
7,AMBIABE,ANDRORANGAVOLA,-0.47309851387942636,2003-12
14,ANTARETRA,ANTARETRA,-0.5739096871714946,2003-12
15,ANTSINDRA,ANTSINDRA,-0.5293576886926283,2003-12
5,AMPASINAMBO,FASINTSARA,-0.508824599450092,2003-12
11,FASINTSARA,FASINTSARA,-0.46722450979179186,2003-12
8,IFANADIANA,IFANADIANA,-0.5239987554406674,2003-12
3,KELILALINA,KELILALINA,-0.4885967199763374,2003-12
12,MAROHARATRA,MAROHARATRA,-0.49131227860043086,2003-12
13,MAROTOKO,MAROTOKO,-0.4202086602269727,2003-12
1,RANOMAFANA,RANOMAFANA,-0.4370451661331943,2003-12
10,TSARATANANA,TSARATANANA,-0.5166454846708327,2003-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.28096973881016146,2004-01
4,AMBOHIMIERA,AMBOHIMIERA,-0.25490554635742724,2004-01
9,ANALAMPASINA,ANALAMPASINA,-0.35076396187047737,2004-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3093129108048065,2004-01
7,AMBIABE,ANDRORANGAVOLA,-0.35934216818984466,2004-01
14,ANTARETRA,ANTARETRA,-0.41698996716379877,2004-01
15,ANTSINDRA,ANTSINDRA,-0.3715531061677498,2004-01
5,AMPASINAMBO,FASINTSARA,-0.3803974155076584,2004-01
11,FASINTSARA,FASINTSARA,-0.34471210716618755,2004-01
8,IFANADIANA,IFANADIANA,-0.3940770401497058,2004-01
3,KELILALINA,KELILALINA,-0.37519270814890743,2004-01
12,MAROHARATRA,MAROHARATRA,-0.34638218285978184,2004-01
13,MAROTOKO,MAROTOKO,-0.3118697969742766,2004-01
1,RANOMAFANA,RANOMAFANA,-0.3463115630508925,2004-01
10,TSARATANANA,TSARATANANA,-0.3792324437546195,2004-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.35023623665120285,2004-02
4,AMBOHIMIERA,AMBOHIMIERA,-0.3139852659776909,2004-02
9,ANALAMPASINA,ANALAMPASINA,-0.4564935556679218,2004-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.3758821951549279,2004-02
7,AMBIABE,ANDRORANGAVOLA,-0.46865576708935447,2004-02
14,ANTARETRA,ANTARETRA,-0.5069975565677034,2004-02
15,ANTSINDRA,ANTSINDRA,-0.46314940258351217,2004-02
5,AMPASINAMBO,FASINTSARA,-0.4959351357563623,2004-02
11,FASINTSARA,FASINTSARA,-0.4386066455271024,2004-02
8,IFANADIANA,IFANADIANA,-0.5110068826876899,2004-02
3,KELILALINA,KELILALINA,-0.4978572890466303,2004-02
12,MAROHARATRA,MAROHARATRA,-0.4246880327915816,2004-02
13,MAROTOKO,MAROTOKO,-0.37033377067850115,2004-02
1,RANOMAFANA,RANOMAFANA,-0.45178642609901615,2004-02
10,TSARATANANA,TSARATANANA,-0.4770422387768765,2004-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.24469076755596234,2004-03
4,AMBOHIMIERA,AMBOHIMIERA,-0.23078753257494947,2004-03
9,ANALAMPASINA,ANALAMPASINA,-0.3318041473437522,2004-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.2561230199410785,2004-03
7,AMBIABE,ANDRORANGAVOLA,-0.31775979797631787,2004-03
14,ANTARETRA,ANTARETRA,-0.3341121172530995,2004-03
15,ANTSINDRA,ANTSINDRA,-0.3045462580289367,2004-03
5,AMPASINAMBO,FASINTSARA,-0.3583919246280013,2004-03
11,FASINTSARA,FASINTSARA,-0.30314935423549516,2004-03
8,IFANADIANA,IFANADIANA,-0.3345455419218872,2004-03
3,KELILALINA,KELILALINA,-0.33733548611522374,2004-03
12,MAROHARATRA,MAROHARATRA,-0.29328483943692935,2004-03
13,MAROTOKO,MAROTOKO,-0.2566110045053505,2004-03
1,RANOMAFANA,RANOMAFANA,-0.3296701944192002,2004-03
10,TSARATANANA,TSARATANANA,-0.31173722515345503,2004-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,-0.23521809498529134,2004-04
4,AMBOHIMIERA,AMBOHIMIERA,-0.21652175374268431,2004-04
9,ANALAMPASINA,ANALAMPASINA,-0.30555404336509323,2004-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,-0.25814180507568624,2004-04
7,AMBIABE,ANDRORANGAVOLA,-0.3181746967950329,2004-04
14,ANTARETRA,ANTARETRA,-0.3450360823638217,2004-04
15,ANTSINDRA,ANTSINDRA,-0.3133809477042584,2004-04
5,AMPASINAMBO,FASINTSARA,-0.3407247650491259,2004-04
