fid,new_commun,old_commun,mean_precip_mm,date
7,AMBIABE,ANDRORANGAVOLA,227.19596443525543,2002-04
14,ANTARETRA,ANTARETRA,245.97955523990302,2002-04
15,ANTSINDRA,ANTSINDRA,210.41916379147963,2002-04
5,AMPASINAMBO,FASINTSARA,189.46127417720322,2002-04
11,FASINTSARA,FASINTSARA,200.64533783533517,2002-04
8,IFANADIANA,IFANADIANA,240.6934098830398,2002-04
3,KELILALINA,KELILALINA,210.50753581767484,2002-04
12,MAROHARATRA,MAROHARATRA,207.41365582634123,2002-04
13,MAROTOKO,MAROTOKO,255.1051940959205,2002-04
1,RANOMAFANA,RANOMAFANA,187.85831489575375,2002-04
10,TSARATANANA,TSARATANANA,228.09298565048962,2002-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,323.72135175646224,2002-05
4,AMBOHIMIERA,AMBOHIMIERA,283.1207388675264,2002-05
9,ANALAMPASINA,ANALAMPASINA,289.76863447239873,2002-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,218.15064601060018,2002-05
7,AMBIABE,ANDRORANGAVOLA,216.20388333508242,2002-05
14,ANTARETRA,ANTARETRA,252.97623285328888,2002-05
15,ANTSINDRA,ANTSINDRA,348.3413435534374,2002-05
5,AMPASINAMBO,FASINTSARA,338.298819538317,2002-05
11,FASINTSARA,FASINTSARA,350.5267715476296,2002-05
8,IFANADIANA,IFANADIANA,251.0241825181668,2002-05
3,KELILALINA,KELILALINA,251.82591639091345,2002-05
12,MAROHARATRA,MAROHARATRA,376.5100063392227,2002-05
13,MAROTOKO,MAROTOKO,214.33987965021828,2002-05
1,RANOMAFANA,RANOMAFANA,242.32665865531897,2002-05
10,TSARATANANA,TSARATANANA,305.9641380708506,2002-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,121.61266995903081,2002-06
4,AMBOHIMIERA,AMBOHIMIERA,108.62922149579482,2002-06
9,ANALAMPASINA,ANALAMPASINA,115.86136834357714,2002-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,78.05437006619185,2002-06
7,AMBIABE,ANDRORANGAVOLA,84.01192899486254,2002-06
14,ANTARETRA,ANTARETRA,78.51437292547966,2002-06
15,ANTSINDRA,ANTSINDRA,114.21263344123447,2002-06
5,AMPASINAMBO,FASINTSARA,127.15343947810972,2002-06
11,FASINTSARA,FASINTSARA,127.34280788941962,2002-06
8,IFANADIANA,IFANADIANA,83.38696818200025,2002-06
3,KELILALINA,KELILALINA,91.55244463868746,2002-06
12,MAROHARATRA,MAROHARATRA,124.0697303992652,2002-06
13,MAROTOKO,MAROTOKO,74.49250488105713,2002-06
1,RANOMAFANA,RANOMAFANA,93.02692071149369,2002-06
10,TSARATANANA,TSARATANANA,94.45241923368653,2002-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,64.77964720122992,2002-07
4,AMBOHIMIERA,AMBOHIMIERA,57.78130331183815,2002-07
9,ANALAMPASINA,ANALAMPASINA,57.50234659785469,2002-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,78.11211322829898,2002-07
7,AMBIABE,ANDRORANGAVOLA,69.2682725905382,2002-07
14,ANTARETRA,ANTARETRA,81.51162192561411,2002-07
15,ANTSINDRA,ANTSINDRA,69.91807703083745,2002-07
5,AMPASINAMBO,FASINTSARA,68.07051141094328,2002-07
11,FASINTSARA,FASINTSARA,71.40403129825151,2002-07
8,IFANADIANA,IFANADIANA,75.6171850065454,2002-07
3,KELILALINA,KELILALINA,64.0419215571803,2002-07
12,MAROHARATRA,MAROHARATRA,75.6747505179264,2002-07
13,MAROTOKO,MAROTOKO,76.11121500233251,2002-07
1,RANOMAFANA,RANOMAFANA,55.23838533953861,2002-07
10,TSARATANANA,TSARATANANA,73.546706741287,2002-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,74.44826971248045,2002-08
4,AMBOHIMIERA,AMBOHIMIERA,77.37498672851059,2002-08
9,ANALAMPASINA,ANALAMPASINA,69.79191179340214,2002-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,82.82176353095376,2002-08
7,AMBIABE,ANDRORANGAVOLA,80.57679175727026,2002-08
14,ANTARETRA,ANTARETRA,80.53902898622013,2002-08
15,ANTSINDRA,ANTSINDRA,76.9385931039581,2002-08
5,AMPASINAMBO,FASINTSARA,77.95892274847775,2002-08
11,FASINTSARA,FASINTSARA,78.72529395091726,2002-08
8,IFANADIANA,IFANADIANA,79.92729224978105,2002-08
3,KELILALINA,KELILALINA,81.84246296526499,2002-08
12,MAROHARATRA,MAROHARATRA,85.52218343370879,2002-08
13,MAROTOKO,MAROTOKO,83.05203314131573,2002-08
1,RANOMAFANA,RANOMAFANA,80.81318239400966,2002-08
10,TSARATANANA,TSARATANANA,76.63440406831116,2002-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,76.04691890623918,2002-09
4,AMBOHIMIERA,AMBOHIMIERA,76.44730915313976,2002-09
9,ANALAMPASINA,ANALAMPASINA,79.39811279418481,2002-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,56.62386208580144,2002-09
7,AMBIABE,ANDRORANGAVOLA,67.471492520902,2002-09
14,ANTARETRA,ANTARETRA,55.68524003533681,2002-09
15,ANTSINDRA,ANTSINDRA,64.86679181386357,2002-09
5,AMPASINAMBO,FASINTSARA,74.67325634020129,2002-09
11,FASINTSARA,FASINTSARA,73.93742794486506,2002-09
8,IFANADIANA,IFANADIANA,65.68497578897723,2002-09
3,KELILALINA,KELILALINA,70.7008589917659,2002-09
12,MAROHARATRA,MAROHARATRA,67.05182683084588,2002-09
13,MAROTOKO,MAROTOKO,53.17491750629896,2002-09
1,RANOMAFANA,RANOMAFANA,70.83872037570073,2002-09
10,TSARATANANA,TSARATANANA,66.73411043419917,2002-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,94.73579237651792,2002-10
4,AMBOHIMIERA,AMBOHIMIERA,98.57996007866947,2002-10
9,ANALAMPASINA,ANALAMPASINA,100.9787197205135,2002-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,77.61176197111189,2002-10
7,AMBIABE,ANDRORANGAVOLA,87.07905160288635,2002-10
14,ANTARETRA,ANTARETRA,75.63555162586431,2002-10
15,ANTSINDRA,ANTSINDRA,78.6587209353031,2002-10
5,AMPASINAMBO,FASINTSARA,104.99559142879286,2002-10
11,FASINTSARA,FASINTSARA,94.0333032530967,2002-10
8,IFANADIANA,IFANADIANA,89.33762213842753,2002-10
3,KELILALINA,KELILALINA,98.56312626603628,2002-10
12,MAROHARATRA,MAROHARATRA,84.22928361213886,2002-10
13,MAROTOKO,MAROTOKO,71.56046147845538,2002-10
1,RANOMAFANA,RANOMAFANA,100.31206863886226,2002-10
10,TSARATANANA,TSARATANANA,86.49601700924545,2002-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,240.5055650178265,2002-11
4,AMBOHIMIERA,AMBOHIMIERA,227.42537115661716,2002-11
9,ANALAMPASINA,ANALAMPASINA,247.38054106040357,2002-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,213.96814340483695,2002-11
7,AMBIABE,ANDRORANGAVOLA,222.81002347700831,2002-11
14,ANTARETRA,ANTARETRA,175.67418657000127,2002-11
15,ANTSINDRA,ANTSINDRA,211.53424373220494,2002-11
5,AMPASINAMBO,FASINTSARA,236.28366400661352,2002-11
11,FASINTSARA,FASINTSARA,235.20005680147483,2002-11
8,IFANADIANA,IFANADIANA,196.68108352765597,2002-11
3,KELILALINA,KELILALINA,203.49355274547165,2002-11
12,MAROHARATRA,MAROHARATRA,212.9145402030828,2002-11
13,MAROTOKO,MAROTOKO,234.5019393506305,2002-11
1,RANOMAFANA,RANOMAFANA,204.98164072756106,2002-11
10,TSARATANANA,TSARATANANA,191.0881717131433,2002-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,510.59559451864885,2002-12
4,AMBOHIMIERA,AMBOHIMIERA,533.2886171196554,2002-12
9,ANALAMPASINA,ANALAMPASINA,510.87445207838414,2002-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,562.5200239154201,2002-12
7,AMBIABE,ANDRORANGAVOLA,569.9190816920741,2002-12
14,ANTARETRA,ANTARETRA,553.2021764940026,2002-12
15,ANTSINDRA,ANTSINDRA,487.5419452505759,2002-12
5,AMPASINAMBO,FASINTSARA,482.74035029593045,2002-12
11,FASINTSARA,FASINTSARA,494.14415725971986,2002-12
8,IFANADIANA,IFANADIANA,590.8877828761617,2002-12
3,KELILALINA,KELILALINA,573.7438872023232,2002-12
12,MAROHARATRA,MAROHARATRA,463.22187920489193,2002-12
13,MAROTOKO,MAROTOKO,511.4980704075178,2002-12
1,RANOMAFANA,RANOMAFANA,549.806890467906,2002-12
10,TSARATANANA,TSARATANANA,555.4011097658869,2002-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,701.2096830345437,2003-01
4,AMBOHIMIERA,AMBOHIMIERA,699.9190641039679,2003-01
9,ANALAMPASINA,ANALAMPASINA,712.3557320858298,2003-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,593.5034741353429,2003-01
7,AMBIABE,ANDRORANGAVOLA,602.7346954689142,2003-01
14,ANTARETRA,ANTARETRA,577.1435568565734,2003-01
15,ANTSINDRA,ANTSINDRA,649.9161940842995,2003-01
5,AMPASINAMBO,FASINTSARA,674.251657268155,2003-01
11,FASINTSARA,FASINTSARA,687.870384801999,2003-01
8,IFANADIANA,IFANADIANA,608.3667766047585,2003-01
3,KELILALINA,KELILALINA,616.330670810729,2003-01
12,MAROHARATRA,MAROHARATRA,652.234793577685,2003-01
13,MAROTOKO,MAROTOKO,568.6466526079855,2003-01
1,RANOMAFANA,RANOMAFANA,616.449752602499,2003-01
10,TSARATANANA,TSARATANANA,625.9167210564407,2003-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,251.58583372758326,2003-02
4,AMBOHIMIERA,AMBOHIMIERA,239.3784409377565,2003-02
9,ANALAMPASINA,ANALAMPASINA,238.68169772069083,2003-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,317.228878700448,2003-02
7,AMBIABE,ANDRORANGAVOLA,278.51929785513545,2003-02
14,ANTARETRA,ANTARETRA,284.7890344063437,2003-02
15,ANTSINDRA,ANTSINDRA,259.16631632586086,2003-02
5,AMPASINAMBO,FASINTSARA,252.7429764604783,2003-02
11,FASINTSARA,FASINTSARA,258.13983201491675,2003-02
8,IFANADIANA,IFANADIANA,285.70288578959986,2003-02
3,KELILALINA,KELILALINA,245.415756575912,2003-02
12,MAROHARATRA,MAROHARATRA,260.32988553497086,2003-02
13,MAROTOKO,MAROTOKO,313.17247149483677,2003-02
1,RANOMAFANA,RANOMAFANA,221.65878590684312,2003-02
10,TSARATANANA,TSARATANANA,263.9694717776199,2003-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,422.2982946058609,2003-03
4,AMBOHIMIERA,AMBOHIMIERA,406.68011504799597,2003-03
9,ANALAMPASINA,ANALAMPASINA,394.809636798908,2003-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,479.35613445220486,2003-03
7,AMBIABE,ANDRORANGAVOLA,441.59643052318603,2003-03
14,ANTARETRA,ANTARETRA,475.49220819497936,2003-03
15,ANTSINDRA,ANTSINDRA,445.06686848866053,2003-03
5,AMPASINAMBO,FASINTSARA,407.1873190587774,2003-03
11,FASINTSARA,FASINTSARA,433.0503172810382,2003-03
8,IFANADIANA,IFANADIANA,463.00585764379025,2003-03
3,KELILALINA,KELILALINA,425.98455404919713,2003-03
12,MAROHARATRA,MAROHARATRA,446.49040482864274,2003-03
13,MAROTOKO,MAROTOKO,477.98017731798717,2003-03
1,RANOMAFANA,RANOMAFANA,398.8789580705196,2003-03
10,TSARATANANA,TSARATANANA,457.30297508740205,2003-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,156.81384400520568,2003-04
4,AMBOHIMIERA,AMBOHIMIERA,163.29617056584902,2003-04
9,ANALAMPASINA,ANALAMPASINA,156.30232492441345,2003-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,172.18255603901608,2003-04
7,AMBIABE,ANDRORANGAVOLA,162.5808235575675,2003-04
14,ANTARETRA,ANTARETRA,166.01944149970942,2003-04
15,ANTSINDRA,ANTSINDRA,148.14365218526692,2003-04
5,AMPASINAMBO,FASINTSARA,156.3160689242743,2003-04
11,FASINTSARA,FASINTSARA,153.8148295260801,2003-04
8,IFANADIANA,IFANADIANA,169.28628212940083,2003-04
3,KELILALINA,KELILALINA,152.48354682590247,2003-04
12,MAROHARATRA,MAROHARATRA,154.0591139002873,2003-04
13,MAROTOKO,MAROTOKO,167.87766404525973,2003-04
1,RANOMAFANA,RANOMAFANA,139.0100140799061,2003-04
10,TSARATANANA,TSARATANANA,162.34663537258498,2003-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,192.05717027054578,2003-05
4,AMBOHIMIERA,AMBOHIMIERA,146.2249155808738,2003-05
9,ANALAMPASINA,ANALAMPASINA,164.34301859107552,2003-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,153.42644697768532,2003-05
7,AMBIABE,ANDRORANGAVOLA,136.07037601266282,2003-05
14,ANTARETRA,ANTARETRA,160.8658893138308,2003-05
15,ANTSINDRA,ANTSINDRA,209.34434976238495,2003-05
5,AMPASINAMBO,FASINTSARA,239.31301434452908,2003-05
11,FASINTSARA,FASINTSARA,228.03637343477544,2003-05
8,IFANADIANA,IFANADIANA,146.59812475138878,2003-05
3,KELILALINA,KELILALINA,131.1132041015947,2003-05
12,MAROHARATRA,MAROHARATRA,255.77524675546303,2003-05
13,MAROTOKO,MAROTOKO,160.68986644029147,2003-05
1,RANOMAFANA,RANOMAFANA,118.01777309358268,2003-05
10,TSARATANANA,TSARATANANA,168.58672962363005,2003-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,106.31161580142285,2003-06
4,AMBOHIMIERA,AMBOHIMIERA,98.57275590907338,2003-06
9,ANALAMPASINA,ANALAMPASINA,89.42551427109316,2003-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,116.52711089625139,2003-06
7,AMBIABE,ANDRORANGAVOLA,113.11960791481683,2003-06
14,ANTARETRA,ANTARETRA,112.52370362598036,2003-06
15,ANTSINDRA,ANTSINDRA,121.30715323985235,2003-06
5,AMPASINAMBO,FASINTSARA,99.07044328422799,2003-06
11,FASINTSARA,FASINTSARA,112.20750233629796,2003-06
8,IFANADIANA,IFANADIANA,111.69292833307442,2003-06
3,KELILALINA,KELILALINA,107.362129877016,2003-06
12,MAROHARATRA,MAROHARATRA,120.72246777211792,2003-06
13,MAROTOKO,MAROTOKO,120.24208620247543,2003-06
1,RANOMAFANA,RANOMAFANA,101.23840535246703,2003-06
10,TSARATANANA,TSARATANANA,113.46606995613759,2003-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,100.78378349410126,2003-07
4,AMBOHIMIERA,AMBOHIMIERA,98.98290105117755,2003-07
9,ANALAMPASINA,ANALAMPASINA,101.6597364688026,2003-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,93.9977183509115,2003-07
7,AMBIABE,ANDRORANGAVOLA,99.83005900176227,2003-07
14,ANTARETRA,ANTARETRA,85.70537121309918,2003-07
15,ANTSINDRA,ANTSINDRA,89.32552824101785,2003-07
5,AMPASINAMBO,FASINTSARA,112.39244804226587,2003-07
11,FASINTSARA,FASINTSARA,105.67098119510695,2003-07
8,IFANADIANA,IFANADIANA,90.57136865751728,2003-07
3,KELILALINA,KELILALINA,96.80367476987313,2003-07
12,MAROHARATRA,MAROHARATRA,104.86866314123152,2003-07
13,MAROTOKO,MAROTOKO,96.333912064521,2003-07
1,RANOMAFANA,RANOMAFANA,97.54843210302413,2003-07
10,TSARATANANA,TSARATANANA,84.99086242572962,2003-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,102.07804587671804,2003-08
4,AMBOHIMIERA,AMBOHIMIERA,94.50703532751587,2003-08
9,ANALAMPASINA,ANALAMPASINA,92.15214933409938,2003-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,106.12557711167119,2003-08
7,AMBIABE,ANDRORANGAVOLA,110.66089845995252,2003-08
14,ANTARETRA,ANTARETRA,93.41170770779948,2003-08
15,ANTSINDRA,ANTSINDRA,101.35074549023518,2003-08
5,AMPASINAMBO,FASINTSARA,101.33240068626483,2003-08
11,FASINTSARA,FASINTSARA,105.53307507173646,2003-08
8,IFANADIANA,IFANADIANA,104.2877765191677,2003-08
3,KELILALINA,KELILALINA,104.10764696679007,2003-08
12,MAROHARATRA,MAROHARATRA,101.86446446372246,2003-08
13,MAROTOKO,MAROTOKO,104.18954745896971,2003-08
1,RANOMAFANA,RANOMAFANA,99.5818268604455,2003-08
10,TSARATANANA,TSARATANANA,97.89692214743549,2003-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,79.22441694177844,2003-09
4,AMBOHIMIERA,AMBOHIMIERA,79.84771607490417,2003-09
9,ANALAMPASINA,ANALAMPASINA,77.38168112146397,2003-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,73.47908190925968,2003-09
7,AMBIABE,ANDRORANGAVOLA,76.75105148713834,2003-09
14,ANTARETRA,ANTARETRA,69.0837356806347,2003-09
15,ANTSINDRA,ANTSINDRA,74.21843246851729,2003-09
5,AMPASINAMBO,FASINTSARA,78.40431642927595,2003-09
11,FASINTSARA,FASINTSARA,79.84343724786831,2003-09
8,IFANADIANA,IFANADIANA,77.57568013519487,2003-09
3,KELILALINA,KELILALINA,79.95133808264197,2003-09
12,MAROHARATRA,MAROHARATRA,77.0654511686517,2003-09
13,MAROTOKO,MAROTOKO,74.2842630825982,2003-09
1,RANOMAFANA,RANOMAFANA,78.02853251009567,2003-09
10,TSARATANANA,TSARATANANA,76.68480481080003,2003-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,51.80470100465041,2003-10
4,AMBOHIMIERA,AMBOHIMIERA,51.74924599189754,2003-10
9,ANALAMPASINA,ANALAMPASINA,49.53919304056746,2003-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,45.796431599315056,2003-10
7,AMBIABE,ANDRORANGAVOLA,56.255610591295465,2003-10
14,ANTARETRA,ANTARETRA,48.123393548687446,2003-10
15,ANTSINDRA,ANTSINDRA,50.10930890577422,2003-10
5,AMPASINAMBO,FASINTSARA,50.0437320374624,2003-10
11,FASINTSARA,FASINTSARA,51.086322330612475,2003-10
8,IFANADIANA,IFANADIANA,58.51973713014952,2003-10
3,KELILALINA,KELILALINA,64.16987192547602,2003-10
12,MAROHARATRA,MAROHARATRA,45.872183200658256,2003-10
13,MAROTOKO,MAROTOKO,42.41449434698898,2003-10
1,RANOMAFANA,RANOMAFANA,63.42234279561149,2003-10
10,TSARATANANA,TSARATANANA,58.422988649553055,2003-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,165.2625206124881,2003-11
4,AMBOHIMIERA,AMBOHIMIERA,181.20649907091513,2003-11
9,ANALAMPASINA,ANALAMPASINA,182.07872626818508,2003-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,135.27456701078546,2003-11
7,AMBIABE,ANDRORANGAVOLA,159.8883868472297,2003-11
14,ANTARETRA,ANTARETRA,123.24053231340137,2003-11
15,ANTSINDRA,ANTSINDRA,135.68712187849673,2003-11
5,AMPASINAMBO,FASINTSARA,153.01983616747606,2003-11
11,FASINTSARA,FASINTSARA,153.50320836031588,2003-11
8,IFANADIANA,IFANADIANA,150.05318041642926,2003-11
3,KELILALINA,KELILALINA,168.65954528678893,2003-11
12,MAROHARATRA,MAROHARATRA,131.05231643933237,2003-11
13,MAROTOKO,MAROTOKO,127.02634515786949,2003-11
1,RANOMAFANA,RANOMAFANA,177.9239744813104,2003-11
10,TSARATANANA,TSARATANANA,144.0289648946823,2003-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,259.25474631617175,2003-12
4,AMBOHIMIERA,AMBOHIMIERA,311.20543068591627,2003-12
9,ANALAMPASINA,ANALAMPASINA,294.2721775692193,2003-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,229.95197887555943,2003-12
7,AMBIABE,ANDRORANGAVOLA,276.1029982113859,2003-12
14,ANTARETRA,ANTARETRA,225.97924677655493,2003-12
15,ANTSINDRA,ANTSINDRA,209.6691120135559,2003-12
5,AMPASINAMBO,FASINTSARA,233.94605436852868,2003-12
11,FASINTSARA,FASINTSARA,229.3612470319864,2003-12
8,IFANADIANA,IFANADIANA,276.88709169442666,2003-12
3,KELILALINA,KELILALINA,310.6017548714411,2003-12
12,MAROHARATRA,MAROHARATRA,192.59676383233503,2003-12
13,MAROTOKO,MAROTOKO,207.6907434003911,2003-12
1,RANOMAFANA,RANOMAFANA,324.68000344506936,2003-12
10,TSARATANANA,TSARATANANA,261.8993954953008,2003-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,400.70330192741324,2004-01
4,AMBOHIMIERA,AMBOHIMIERA,388.7905420028057,2004-01
9,ANALAMPASINA,ANALAMPASINA,373.2228495354312,2004-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,392.09172096725405,2004-01
7,AMBIABE,ANDRORANGAVOLA,375.75216178072674,2004-01
14,ANTARETRA,ANTARETRA,402.920778635577,2004-01
15,ANTSINDRA,ANTSINDRA,423.91680832734806,2004-01
5,AMPASINAMBO,FASINTSARA,369.33733937116904,2004-01
11,FASINTSARA,FASINTSARA,402.3388682479159,2004-01
8,IFANADIANA,IFANADIANA,409.0388371155314,2004-01
3,KELILALINA,KELILALINA,386.2293930091882,2004-01
12,MAROHARATRA,MAROHARATRA,411.13579190441607,2004-01
13,MAROTOKO,MAROTOKO,378.4887292700119,2004-01
1,RANOMAFANA,RANOMAFANA,363.732380257297,2004-01
10,TSARATANANA,TSARATANANA,427.5950090786077,2004-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,324.1277062717586,2004-02
4,AMBOHIMIERA,AMBOHIMIERA,334.90564267722493,2004-02
9,ANALAMPASINA,ANALAMPASINA,352.5585057144106,2004-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,244.23307476845514,2004-02
7,AMBIABE,ANDRORANGAVOLA,257.94051438751427,2004-02
14,ANTARETRA,ANTARETRA,233.77431465241293,2004-02
15,ANTSINDRA,ANTSINDRA,275.7993606713711,2004-02
5,AMPASINAMBO,FASINTSARA,298.0754116539188,2004-02
11,FASINTSARA,FASINTSARA,301.80416005094685,2004-02
8,IFANADIANA,IFANADIANA,257.0095794081879,2004-02
3,KELILALINA,KELILALINA,275.36193302246687,2004-02
12,MAROHARATRA,MAROHARATRA,267.18847869845564,2004-02
13,MAROTOKO,MAROTOKO,237.10335599309602,2004-02
1,RANOMAFANA,RANOMAFANA,284.3983536682165,2004-02
10,TSARATANANA,TSARATANANA,267.33026738292955,2004-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,279.81456973766785,2004-03
4,AMBOHIMIERA,AMBOHIMIERA,277.9133135673559,2004-03
9,ANALAMPASINA,ANALAMPASINA,272.971102720543,2004-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,334.6033833712486,2004-03
7,AMBIABE,ANDRORANGAVOLA,318.7215017270888,2004-03
14,ANTARETRA,ANTARETRA,314.2000514693092,2004-03
15,ANTSINDRA,ANTSINDRA,279.8186257583495,2004-03
5,AMPASINAMBO,FASINTSARA,276.0190928541918,2004-03
11,FASINTSARA,FASINTSARA,283.7628494688297,2004-03
8,IFANADIANA,IFANADIANA,321.44574731610834,2004-03
3,KELILALINA,KELILALINA,302.9291038209204,2004-03
12,MAROHARATRA,MAROHARATRA,280.4626132920528,2004-03
13,MAROTOKO,MAROTOKO,334.7707217935045,2004-03
1,RANOMAFANA,RANOMAFANA,288.02701003284034,2004-03
10,TSARATANANA,TSARATANANA,299.0530777393927,2004-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,115.2646127382798,2004-04
4,AMBOHIMIERA,AMBOHIMIERA,105.98365817299913,2004-04
9,ANALAMPASINA,ANALAMPASINA,106.9489321380118,2004-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,119.68691285769366,2004-04
7,AMBIABE,ANDRORANGAVOLA,113.47812264460785,2004-04
14,ANTARETRA,ANTARETRA,117.22858717175124,2004-04
15,ANTSINDRA,ANTSINDRA,118.00036496600902,2004-04
5,AMPASINAMBO,FASINTSARA,117.93509400625098,2004-04
11,FASINTSARA,FASINTSARA,120.88642562792477,2004-04
8,IFANADIANA,IFANADIANA,116.21864456315741,2004-04
3,KELILALINA,KELILALINA,109.36415929295906,2004-04
12,MAROHARATRA,MAROHARATRA,122.1627045419718,2004-04
13,MAROTOKO,MAROTOKO,120.59945209917605,2004-04
1,RANOMAFANA,RANOMAFANA,102.80321502920818,2004-04
10,TSARATANANA,TSARATANANA,115.89940373114986,2004-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,122.8274684511771,2004-05
4,AMBOHIMIERA,AMBOHIMIERA,123.84969654584393,2004-05
9,ANALAMPASINA,ANALAMPASINA,119.07315852050603,2004-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,140.3131453436908,2004-05
7,AMBIABE,ANDRORANGAVOLA,127.68072297650305,2004-05
14,ANTARETRA,ANTARETRA,137.18319326285913,2004-05
15,ANTSINDRA,ANTSINDRA,122.70986666895847,2004-05
5,AMPASINAMBO,FASINTSARA,118.2003419618667,2004-05
11,FASINTSARA,FASINTSARA,121.29218472286169,2004-05
8,IFANADIANA,IFANADIANA,130.00697466803018,2004-05
3,KELILALINA,KELILALINA,119.99923170786627,2004-05
12,MAROHARATRA,MAROHARATRA,123.1772988506358,2004-05
13,MAROTOKO,MAROTOKO,140.98613180653592,2004-05
1,RANOMAFANA,RANOMAFANA,112.025016348613,2004-05
10,TSARATANANA,TSARATANANA,125.00227555153515,2004-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,87.18770259874613,2004-06
4,AMBOHIMIERA,AMBOHIMIERA,89.92613558401841,2004-06
9,ANALAMPASINA,ANALAMPASINA,82.76050966628806,2004-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,103.06572436914705,2004-06
7,AMBIABE,ANDRORANGAVOLA,96.43530355816682,2004-06
14,ANTARETRA,ANTARETRA,100.01858588473343,2004-06
15,ANTSINDRA,ANTSINDRA,86.51407322054047,2004-06
5,AMPASINAMBO,FASINTSARA,88.05665549352712,2004-06
11,FASINTSARA,FASINTSARA,89.82377884521716,2004-06
8,IFANADIANA,IFANADIANA,96.77483336001364,2004-06
3,KELILALINA,KELILALINA,93.18424642079462,2004-06
12,MAROHARATRA,MAROHARATRA,92.2182221323174,2004-06
13,MAROTOKO,MAROTOKO,103.53448344745695,2004-06
1,RANOMAFANA,RANOMAFANA,89.18441430394728,2004-06
10,TSARATANANA,TSARATANANA,90.36221824318983,2004-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,53.4607397192413,2004-07
4,AMBOHIMIERA,AMBOHIMIERA,55.04501036654389,2004-07
9,ANALAMPASINA,ANALAMPASINA,48.83875838630627,2004-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,69.19839599542941,2004-07
7,AMBIABE,ANDRORANGAVOLA,63.88453213605543,2004-07
14,ANTARETRA,ANTARETRA,77.31229512220476,2004-07
15,ANTSINDRA,ANTSINDRA,57.691579719611475,2004-07
5,AMPASINAMBO,FASINTSARA,56.51722890358917,2004-07
11,FASINTSARA,FASINTSARA,57.737400374092545,2004-07
8,IFANADIANA,IFANADIANA,70.6834406263103,2004-07
