fid,new_commun,old_commun,mean_temp,date
7,AMBIABE,ANDRORANGAVOLA,20.18713528149907,2002-04
14,ANTARETRA,ANTARETRA,20.96973011093417,2002-04
15,ANTSINDRA,ANTSINDRA,20.289129744442302,2002-04
5,AMPASINAMBO,FASINTSARA,18.193190701509796,2002-04
11,FASINTSARA,FASINTSARA,19.435201271323088,2002-04
8,IFANADIANA,IFANADIANA,20.31402825009363,2002-04
3,KELILALINA,KELILALINA,19.55595301677627,2002-04
12,MAROHARATRA,MAROHARATRA,19.810832214839923,2002-04
13,MAROTOKO,MAROTOKO,21.253621451192878,2002-04
1,RANOMAFANA,RANOMAFANA,18.43622098865836,2002-04
10,TSARATANANA,TSARATANANA,20.410140478065973,2002-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,18.268494908047053,2002-05
4,AMBOHIMIERA,AMBOHIMIERA,17.039428460061053,2002-05
9,ANALAMPASINA,ANALAMPASINA,17.323345055734805,2002-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.58182762212883,2002-05
7,AMBIABE,ANDRORANGAVOLA,18.891134457273296,2002-05
14,ANTARETRA,ANTARETRA,19.695607185710085,2002-05
15,ANTSINDRA,ANTSINDRA,18.994729990851603,2002-05
5,AMPASINAMBO,FASINTSARA,16.853979673051153,2002-05
11,FASINTSARA,FASINTSARA,18.102692482261727,2002-05
8,IFANADIANA,IFANADIANA,19.02236997104094,2002-05
3,KELILALINA,KELILALINA,18.194914252880714,2002-05
12,MAROHARATRA,MAROHARATRA,18.518724231407358,2002-05
13,MAROTOKO,MAROTOKO,20.028210121827648,2002-05
1,RANOMAFANA,RANOMAFANA,17.02356258993995,2002-05
10,TSARATANANA,TSARATANANA,19.0927498550074,2002-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.791133240191462,2002-06
4,AMBOHIMIERA,AMBOHIMIERA,14.501597440494283,2002-06
9,ANALAMPASINA,ANALAMPASINA,14.740702844233295,2002-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.285872258730276,2002-06
7,AMBIABE,ANDRORANGAVOLA,16.498934719397425,2002-06
14,ANTARETRA,ANTARETRA,17.42637297632429,2002-06
15,ANTSINDRA,ANTSINDRA,16.618644452408002,2002-06
5,AMPASINAMBO,FASINTSARA,14.225239879105718,2002-06
11,FASINTSARA,FASINTSARA,15.594683405389928,2002-06
8,IFANADIANA,IFANADIANA,16.68069379677989,2002-06
3,KELILALINA,KELILALINA,15.76117492275883,2002-06
12,MAROHARATRA,MAROHARATRA,16.074736012873277,2002-06
13,MAROTOKO,MAROTOKO,17.77479946894842,2002-06
1,RANOMAFANA,RANOMAFANA,14.507376957454731,2002-06
10,TSARATANANA,TSARATANANA,16.75458675332551,2002-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,16.55866112811064,2002-07
4,AMBOHIMIERA,AMBOHIMIERA,15.331859496535753,2002-07
9,ANALAMPASINA,ANALAMPASINA,15.649936006631648,2002-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.89876124809081,2002-07
7,AMBIABE,ANDRORANGAVOLA,17.202884107343955,2002-07
14,ANTARETRA,ANTARETRA,17.987489710429212,2002-07
15,ANTSINDRA,ANTSINDRA,17.256738206955426,2002-07
5,AMPASINAMBO,FASINTSARA,15.042332544681619,2002-07
11,FASINTSARA,FASINTSARA,16.3680160826524,2002-07
8,IFANADIANA,IFANADIANA,17.33591816421118,2002-07
3,KELILALINA,KELILALINA,16.511503583323343,2002-07
12,MAROHARATRA,MAROHARATRA,16.753744774148565,2002-07
13,MAROTOKO,MAROTOKO,18.342493526509625,2002-07
1,RANOMAFANA,RANOMAFANA,15.354709132062878,2002-07
10,TSARATANANA,TSARATANANA,17.374598166672342,2002-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.506329068937944,2002-08
4,AMBOHIMIERA,AMBOHIMIERA,14.187745019045423,2002-08
9,ANALAMPASINA,ANALAMPASINA,14.45575423240014,2002-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.089386229275714,2002-08
7,AMBIABE,ANDRORANGAVOLA,16.304189266309148,2002-08
14,ANTARETRA,ANTARETRA,17.206203878479293,2002-08
15,ANTSINDRA,ANTSINDRA,16.34117811381619,2002-08
5,AMPASINAMBO,FASINTSARA,13.895506077744134,2002-08
11,FASINTSARA,FASINTSARA,15.305721130416481,2002-08
8,IFANADIANA,IFANADIANA,16.44853851986307,2002-08
3,KELILALINA,KELILALINA,15.521638211550739,2002-08
12,MAROHARATRA,MAROHARATRA,15.765759987067149,2002-08
13,MAROTOKO,MAROTOKO,17.58593539703744,2002-08
1,RANOMAFANA,RANOMAFANA,14.247075090707494,2002-08
10,TSARATANANA,TSARATANANA,16.48733558891963,2002-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,17.624531500454683,2002-09
4,AMBOHIMIERA,AMBOHIMIERA,16.38397633867256,2002-09
9,ANALAMPASINA,ANALAMPASINA,16.668138388208984,2002-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,19.1340317962159,2002-09
7,AMBIABE,ANDRORANGAVOLA,18.315153144549054,2002-09
14,ANTARETRA,ANTARETRA,19.242352541323203,2002-09
15,ANTSINDRA,ANTSINDRA,18.42651319164143,2002-09
5,AMPASINAMBO,FASINTSARA,16.114888670655677,2002-09
11,FASINTSARA,FASINTSARA,17.437767351289036,2002-09
8,IFANADIANA,IFANADIANA,18.475789691409137,2002-09
3,KELILALINA,KELILALINA,17.547391097362677,2002-09
12,MAROHARATRA,MAROHARATRA,17.864362753609,2002-09
13,MAROTOKO,MAROTOKO,19.604752619488984,2002-09
1,RANOMAFANA,RANOMAFANA,16.348764148384962,2002-09
10,TSARATANANA,TSARATANANA,18.510920883830227,2002-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,19.103280428736646,2002-10
4,AMBOHIMIERA,AMBOHIMIERA,17.8360102185124,2002-10
9,ANALAMPASINA,ANALAMPASINA,18.126385047340783,2002-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,20.573826429055625,2002-10
7,AMBIABE,ANDRORANGAVOLA,19.72985117793239,2002-10
14,ANTARETRA,ANTARETRA,20.704923265957717,2002-10
15,ANTSINDRA,ANTSINDRA,19.929859131656414,2002-10
5,AMPASINAMBO,FASINTSARA,17.574422290150537,2002-10
11,FASINTSARA,FASINTSARA,18.915138341992684,2002-10
8,IFANADIANA,IFANADIANA,19.90333486324732,2002-10
3,KELILALINA,KELILALINA,18.960790748997642,2002-10
12,MAROHARATRA,MAROHARATRA,19.342360213056292,2002-10
13,MAROTOKO,MAROTOKO,21.046070081137504,2002-10
1,RANOMAFANA,RANOMAFANA,17.749309350242612,2002-10
10,TSARATANANA,TSARATANANA,19.9971492046929,2002-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.02149556374602,2002-11
4,AMBOHIMIERA,AMBOHIMIERA,19.777247192684147,2002-11
9,ANALAMPASINA,ANALAMPASINA,20.15867403424122,2002-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.2156021839319,2002-11
7,AMBIABE,ANDRORANGAVOLA,21.47871149120072,2002-11
14,ANTARETRA,ANTARETRA,22.383376745875733,2002-11
15,ANTSINDRA,ANTSINDRA,21.724632026621123,2002-11
5,AMPASINAMBO,FASINTSARA,19.5438803499395,2002-11
11,FASINTSARA,FASINTSARA,20.816633837113045,2002-11
8,IFANADIANA,IFANADIANA,21.63395262155965,2002-11
3,KELILALINA,KELILALINA,20.8080450336008,2002-11
12,MAROHARATRA,MAROHARATRA,21.213266914988292,2002-11
13,MAROTOKO,MAROTOKO,22.646759668425407,2002-11
1,RANOMAFANA,RANOMAFANA,19.673363465153095,2002-11
10,TSARATANANA,TSARATANANA,21.77054307618526,2002-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.93636382311583,2002-12
4,AMBOHIMIERA,AMBOHIMIERA,19.79716475412598,2002-12
9,ANALAMPASINA,ANALAMPASINA,20.114081706459327,2002-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.144122149582476,2002-12
7,AMBIABE,ANDRORANGAVOLA,21.44729022864589,2002-12
14,ANTARETRA,ANTARETRA,22.294981578445057,2002-12
15,ANTSINDRA,ANTSINDRA,21.592518112684573,2002-12
5,AMPASINAMBO,FASINTSARA,19.58458795850872,2002-12
11,FASINTSARA,FASINTSARA,20.749353718928347,2002-12
8,IFANADIANA,IFANADIANA,21.559368432765925,2002-12
3,KELILALINA,KELILALINA,20.79850282646006,2002-12
12,MAROHARATRA,MAROHARATRA,21.161863791915707,2002-12
13,MAROTOKO,MAROTOKO,22.600060026799998,2002-12
1,RANOMAFANA,RANOMAFANA,19.746420123442128,2002-12
10,TSARATANANA,TSARATANANA,21.666239900980592,2002-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.044795994308938,2003-01
4,AMBOHIMIERA,AMBOHIMIERA,20.899280639277624,2003-01
9,ANALAMPASINA,ANALAMPASINA,21.172990236065292,2003-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.44588882108141,2003-01
7,AMBIABE,ANDRORANGAVOLA,22.74754887326489,2003-01
14,ANTARETRA,ANTARETRA,23.524759367008656,2003-01
15,ANTSINDRA,ANTSINDRA,22.73627282053782,2003-01
5,AMPASINAMBO,FASINTSARA,20.485050897570122,2003-01
11,FASINTSARA,FASINTSARA,21.78154834421869,2003-01
8,IFANADIANA,IFANADIANA,22.82212575637166,2003-01
3,KELILALINA,KELILALINA,22.034119917691417,2003-01
12,MAROHARATRA,MAROHARATRA,22.18964074977437,2003-01
13,MAROTOKO,MAROTOKO,23.94019335106418,2003-01
1,RANOMAFANA,RANOMAFANA,20.927807704752027,2003-01
10,TSARATANANA,TSARATANANA,22.86403050783513,2003-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.834716426486306,2003-02
4,AMBOHIMIERA,AMBOHIMIERA,20.636757898638514,2003-02
9,ANALAMPASINA,ANALAMPASINA,20.925855656254306,2003-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.311380206237622,2003-02
7,AMBIABE,ANDRORANGAVOLA,22.568703191094986,2003-02
14,ANTARETRA,ANTARETRA,23.419857750222935,2003-02
15,ANTSINDRA,ANTSINDRA,22.5650438498508,2003-02
5,AMPASINAMBO,FASINTSARA,20.29374325948543,2003-02
11,FASINTSARA,FASINTSARA,21.61142108617576,2003-02
8,IFANADIANA,IFANADIANA,22.670509952942812,2003-02
3,KELILALINA,KELILALINA,21.81868770629249,2003-02
12,MAROHARATRA,MAROHARATRA,22.039867180943162,2003-02
13,MAROTOKO,MAROTOKO,23.780421635045606,2003-02
1,RANOMAFANA,RANOMAFANA,20.659040156174562,2003-02
10,TSARATANANA,TSARATANANA,22.70223784729933,2003-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.40276004883848,2003-03
4,AMBOHIMIERA,AMBOHIMIERA,20.217638436028206,2003-03
9,ANALAMPASINA,ANALAMPASINA,20.530710606999484,2003-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.708599282016543,2003-03
7,AMBIABE,ANDRORANGAVOLA,22.032088784930053,2003-03
14,ANTARETRA,ANTARETRA,22.82194212494001,2003-03
15,ANTSINDRA,ANTSINDRA,22.081700630237446,2003-03
5,AMPASINAMBO,FASINTSARA,20.022167519841602,2003-03
11,FASINTSARA,FASINTSARA,21.22226101916652,2003-03
8,IFANADIANA,IFANADIANA,22.12438632192981,2003-03
3,KELILALINA,KELILALINA,21.33450354677515,2003-03
12,MAROHARATRA,MAROHARATRA,21.631964054911954,2003-03
13,MAROTOKO,MAROTOKO,23.180671394638946,2003-03
1,RANOMAFANA,RANOMAFANA,20.233123162360258,2003-03
10,TSARATANANA,TSARATANANA,22.182148606347614,2003-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.182000695482486,2003-04
4,AMBOHIMIERA,AMBOHIMIERA,18.929051059430826,2003-04
9,ANALAMPASINA,ANALAMPASINA,19.307673954629642,2003-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.397016610292372,2003-04
7,AMBIABE,ANDRORANGAVOLA,20.703178003014873,2003-04
14,ANTARETRA,ANTARETRA,21.553010180606996,2003-04
15,ANTSINDRA,ANTSINDRA,20.862759382680302,2003-04
5,AMPASINAMBO,FASINTSARA,18.770995889464828,2003-04
11,FASINTSARA,FASINTSARA,19.998100794671423,2003-04
8,IFANADIANA,IFANADIANA,20.85603569443922,2003-04
3,KELILALINA,KELILALINA,20.029256825570688,2003-04
12,MAROHARATRA,MAROHARATRA,20.407630977738368,2003-04
13,MAROTOKO,MAROTOKO,21.845969795969097,2003-04
1,RANOMAFANA,RANOMAFANA,18.861181259323125,2003-04
10,TSARATANANA,TSARATANANA,20.96376358429927,2003-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,19.28205225641648,2003-05
4,AMBOHIMIERA,AMBOHIMIERA,18.119535980002215,2003-05
9,ANALAMPASINA,ANALAMPASINA,18.399920563141116,2003-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,20.576438368621076,2003-05
7,AMBIABE,ANDRORANGAVOLA,19.893963455337353,2003-05
14,ANTARETRA,ANTARETRA,20.700976572074392,2003-05
15,ANTSINDRA,ANTSINDRA,19.976410700406944,2003-05
5,AMPASINAMBO,FASINTSARA,17.86450913107465,2003-05
11,FASINTSARA,FASINTSARA,19.084202685924215,2003-05
8,IFANADIANA,IFANADIANA,20.032394878725167,2003-05
3,KELILALINA,KELILALINA,19.236161290332983,2003-05
12,MAROHARATRA,MAROHARATRA,19.4884639416218,2003-05
13,MAROTOKO,MAROTOKO,20.989254448972414,2003-05
1,RANOMAFANA,RANOMAFANA,18.120157151644538,2003-05
10,TSARATANANA,TSARATANANA,20.095047457781963,2003-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,16.42000348521004,2003-06
4,AMBOHIMIERA,AMBOHIMIERA,15.148446546894649,2003-06
9,ANALAMPASINA,ANALAMPASINA,15.444993927183743,2003-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.723843897077092,2003-06
7,AMBIABE,ANDRORANGAVOLA,17.03150497875871,2003-06
14,ANTARETRA,ANTARETRA,17.833889034290426,2003-06
15,ANTSINDRA,ANTSINDRA,17.139302591305476,2003-06
5,AMPASINAMBO,FASINTSARA,14.91164335085338,2003-06
11,FASINTSARA,FASINTSARA,16.233118250662624,2003-06
8,IFANADIANA,IFANADIANA,17.168845171313535,2003-06
3,KELILALINA,KELILALINA,16.3383886730882,2003-06
12,MAROHARATRA,MAROHARATRA,16.65827913539004,2003-06
13,MAROTOKO,MAROTOKO,18.208350789026692,2003-06
1,RANOMAFANA,RANOMAFANA,15.144635124631487,2003-06
10,TSARATANANA,TSARATANANA,17.242061417639725,2003-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,14.927403878841577,2003-07
4,AMBOHIMIERA,AMBOHIMIERA,13.587754137570546,2003-07
9,ANALAMPASINA,ANALAMPASINA,13.891556942097624,2003-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.256158554844678,2003-07
7,AMBIABE,ANDRORANGAVOLA,15.496952206955745,2003-07
14,ANTARETRA,ANTARETRA,16.402382617040562,2003-07
15,ANTSINDRA,ANTSINDRA,15.710040121652398,2003-07
5,AMPASINAMBO,FASINTSARA,13.392696433966645,2003-07
11,FASINTSARA,FASINTSARA,14.739863043130889,2003-07
8,IFANADIANA,IFANADIANA,15.670477325827724,2003-07
3,KELILALINA,KELILALINA,14.772367376707844,2003-07
12,MAROHARATRA,MAROHARATRA,15.183843930009154,2003-07
13,MAROTOKO,MAROTOKO,16.751581631524054,2003-07
1,RANOMAFANA,RANOMAFANA,13.51861024652186,2003-07
10,TSARATANANA,TSARATANANA,15.7944085441395,2003-07
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.048165091693507,2003-08
4,AMBOHIMIERA,AMBOHIMIERA,13.818830691155952,2003-08
9,ANALAMPASINA,ANALAMPASINA,14.07373247944237,2003-08
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.389335680903457,2003-08
7,AMBIABE,ANDRORANGAVOLA,15.56665191673759,2003-08
14,ANTARETRA,ANTARETRA,16.54813912128712,2003-08
15,ANTSINDRA,ANTSINDRA,15.832924044830001,2003-08
5,AMPASINAMBO,FASINTSARA,13.697520088681369,2003-08
11,FASINTSARA,FASINTSARA,14.909666588659482,2003-08
8,IFANADIANA,IFANADIANA,15.77326647541195,2003-08
3,KELILALINA,KELILALINA,14.872822404437374,2003-08
12,MAROHARATRA,MAROHARATRA,15.354268672473028,2003-08
13,MAROTOKO,MAROTOKO,16.848185595922274,2003-08
1,RANOMAFANA,RANOMAFANA,13.715442129526812,2003-08
10,TSARATANANA,TSARATANANA,15.89135310744201,2003-08
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,17.152457943060334,2003-09
4,AMBOHIMIERA,AMBOHIMIERA,15.907992361600659,2003-09
9,ANALAMPASINA,ANALAMPASINA,16.174415242097254,2003-09
6,ANDRORANGAVOLA,ANDRORANGAVOLA,18.664483360745876,2003-09
7,AMBIABE,ANDRORANGAVOLA,17.879821165579646,2003-09
14,ANTARETRA,ANTARETRA,18.796547168601034,2003-09
15,ANTSINDRA,ANTSINDRA,17.965842738709974,2003-09
5,AMPASINAMBO,FASINTSARA,15.679824796905981,2003-09
11,FASINTSARA,FASINTSARA,16.98971204368141,2003-09
8,IFANADIANA,IFANADIANA,18.03969424650443,2003-09
3,KELILALINA,KELILALINA,17.122639631443064,2003-09
12,MAROHARATRA,MAROHARATRA,17.435360494460237,2003-09
13,MAROTOKO,MAROTOKO,19.10866769116954,2003-09
1,RANOMAFANA,RANOMAFANA,15.90100347454597,2003-09
10,TSARATANANA,TSARATANANA,18.086372478958744,2003-09
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.354437952568706,2003-10
4,AMBOHIMIERA,AMBOHIMIERA,19.206563370044037,2003-10
9,ANALAMPASINA,ANALAMPASINA,19.4396610840168,2003-10
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.741391206376846,2003-10
7,AMBIABE,ANDRORANGAVOLA,20.88771576538059,2003-10
14,ANTARETRA,ANTARETRA,21.87170766658672,2003-10
15,ANTSINDRA,ANTSINDRA,21.14254638060598,2003-10
5,AMPASINAMBO,FASINTSARA,18.90876048129143,2003-10
11,FASINTSARA,FASINTSARA,20.177902898650412,2003-10
8,IFANADIANA,IFANADIANA,21.10113717351531,2003-10
3,KELILALINA,KELILALINA,20.195172831489113,2003-10
12,MAROHARATRA,MAROHARATRA,20.592419642176147,2003-10
13,MAROTOKO,MAROTOKO,22.12461632373868,2003-10
1,RANOMAFANA,RANOMAFANA,19.07901838566027,2003-10
10,TSARATANANA,TSARATANANA,21.176795636423673,2003-10
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.0362065765544,2003-11
4,AMBOHIMIERA,AMBOHIMIERA,19.763497133961817,2003-11
9,ANALAMPASINA,ANALAMPASINA,20.071441844425223,2003-11
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.527353719968936,2003-11
7,AMBIABE,ANDRORANGAVOLA,21.689944691826057,2003-11
14,ANTARETRA,ANTARETRA,22.666357698346253,2003-11
15,ANTSINDRA,ANTSINDRA,21.849091125349627,2003-11
5,AMPASINAMBO,FASINTSARA,19.456783660731194,2003-11
11,FASINTSARA,FASINTSARA,20.8288816788186,2003-11
8,IFANADIANA,IFANADIANA,21.837485624800188,2003-11
3,KELILALINA,KELILALINA,20.91885482325346,2003-11
12,MAROHARATRA,MAROHARATRA,21.283148127620294,2003-11
13,MAROTOKO,MAROTOKO,23.022271635380957,2003-11
1,RANOMAFANA,RANOMAFANA,19.7077881582445,2003-11
10,TSARATANANA,TSARATANANA,21.92108352294868,2003-11
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.47001523782945,2003-12
4,AMBOHIMIERA,AMBOHIMIERA,21.123794451336913,2003-12
9,ANALAMPASINA,ANALAMPASINA,21.46090570301647,2003-12
6,ANDRORANGAVOLA,ANDRORANGAVOLA,24.018042192808654,2003-12
7,AMBIABE,ANDRORANGAVOLA,23.140344332948455,2003-12
14,ANTARETRA,ANTARETRA,24.149819575339833,2003-12
15,ANTSINDRA,ANTSINDRA,23.303724527615703,2003-12
5,AMPASINAMBO,FASINTSARA,20.84732083859908,2003-12
11,FASINTSARA,FASINTSARA,22.247657727074518,2003-12
8,IFANADIANA,IFANADIANA,23.270960681039366,2003-12
3,KELILALINA,KELILALINA,22.32743057207884,2003-12
12,MAROHARATRA,MAROHARATRA,22.732694643173538,2003-12
13,MAROTOKO,MAROTOKO,24.54774352254913,2003-12
1,RANOMAFANA,RANOMAFANA,21.085758228939586,2003-12
10,TSARATANANA,TSARATANANA,23.360312725556188,2003-12
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.00999296328724,2004-01
4,AMBOHIMIERA,AMBOHIMIERA,20.804820762469415,2004-01
9,ANALAMPASINA,ANALAMPASINA,21.135903946398706,2004-01
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.46153573709854,2004-01
7,AMBIABE,ANDRORANGAVOLA,22.698127137369138,2004-01
14,ANTARETRA,ANTARETRA,23.576619828816657,2004-01
15,ANTSINDRA,ANTSINDRA,22.707425984073414,2004-01
5,AMPASINAMBO,FASINTSARA,20.540156029135368,2004-01
11,FASINTSARA,FASINTSARA,21.805413399564856,2004-01
8,IFANADIANA,IFANADIANA,22.804671674465922,2004-01
3,KELILALINA,KELILALINA,21.953352202646716,2004-01
12,MAROHARATRA,MAROHARATRA,22.22801796439861,2004-01
13,MAROTOKO,MAROTOKO,23.954018210468586,2004-01
1,RANOMAFANA,RANOMAFANA,20.8045345205276,2004-01
10,TSARATANANA,TSARATANANA,22.84992786749718,2004-01
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,22.13962008200622,2004-02
4,AMBOHIMIERA,AMBOHIMIERA,20.86695512926693,2004-02
9,ANALAMPASINA,ANALAMPASINA,21.161072060276144,2004-02
6,ANDRORANGAVOLA,ANDRORANGAVOLA,23.611737540361375,2004-02
7,AMBIABE,ANDRORANGAVOLA,22.823136192279744,2004-02
14,ANTARETRA,ANTARETRA,23.755648817516086,2004-02
15,ANTSINDRA,ANTSINDRA,22.936461416940258,2004-02
5,AMPASINAMBO,FASINTSARA,20.646340547593862,2004-02
11,FASINTSARA,FASINTSARA,21.951256446065393,2004-02
8,IFANADIANA,IFANADIANA,22.998045017168188,2004-02
3,KELILALINA,KELILALINA,22.088285460118072,2004-02
12,MAROHARATRA,MAROHARATRA,22.40384511015417,2004-02
13,MAROTOKO,MAROTOKO,24.05240011306393,2004-02
1,RANOMAFANA,RANOMAFANA,20.85546927416732,2004-02
10,TSARATANANA,TSARATANANA,23.066200051588805,2004-02
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,21.462350277059667,2004-03
4,AMBOHIMIERA,AMBOHIMIERA,20.24621460192193,2004-03
9,ANALAMPASINA,ANALAMPASINA,20.527788497596212,2004-03
6,ANDRORANGAVOLA,ANDRORANGAVOLA,22.865709155761007,2004-03
7,AMBIABE,ANDRORANGAVOLA,22.151724342290606,2004-03
14,ANTARETRA,ANTARETRA,22.97334895853477,2004-03
15,ANTSINDRA,ANTSINDRA,22.18781336768354,2004-03
5,AMPASINAMBO,FASINTSARA,19.99298808772755,2004-03
11,FASINTSARA,FASINTSARA,21.268484819465872,2004-03
8,IFANADIANA,IFANADIANA,22.252931283671842,2004-03
3,KELILALINA,KELILALINA,21.42010755841297,2004-03
12,MAROHARATRA,MAROHARATRA,21.70694627428824,2004-03
13,MAROTOKO,MAROTOKO,23.355355432757005,2004-03
1,RANOMAFANA,RANOMAFANA,20.252881943173147,2004-03
10,TSARATANANA,TSARATANANA,22.315285854420225,2004-03
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,20.032054596481416,2004-04
4,AMBOHIMIERA,AMBOHIMIERA,18.82423079051382,2004-04
9,ANALAMPASINA,ANALAMPASINA,19.09344014779582,2004-04
6,ANDRORANGAVOLA,ANDRORANGAVOLA,21.567766660119865,2004-04
7,AMBIABE,ANDRORANGAVOLA,20.784076363453124,2004-04
14,ANTARETRA,ANTARETRA,21.684194502457036,2004-04
15,ANTSINDRA,ANTSINDRA,20.815929657051008,2004-04
5,AMPASINAMBO,FASINTSARA,18.52399536483904,2004-04
11,FASINTSARA,FASINTSARA,19.828999727980182,2004-04
8,IFANADIANA,IFANADIANA,20.93413794619155,2004-04
3,KELILALINA,KELILALINA,20.04058186122651,2004-04
12,MAROHARATRA,MAROHARATRA,20.272358071315185,2004-04
13,MAROTOKO,MAROTOKO,22.023103307896612,2004-04
1,RANOMAFANA,RANOMAFANA,18.834234141587515,2004-04
10,TSARATANANA,TSARATANANA,20.964759200573887,2004-04
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,17.216448235177793,2004-05
4,AMBOHIMIERA,AMBOHIMIERA,15.96406671457022,2004-05
9,ANALAMPASINA,ANALAMPASINA,16.261063503619802,2004-05
6,ANDRORANGAVOLA,ANDRORANGAVOLA,18.571962708655427,2004-05
7,AMBIABE,ANDRORANGAVOLA,17.871438200698293,2004-05
14,ANTARETRA,ANTARETRA,18.700423400389923,2004-05
15,ANTSINDRA,ANTSINDRA,17.964515818537233,2004-05
5,AMPASINAMBO,FASINTSARA,15.661207846716723,2004-05
11,FASINTSARA,FASINTSARA,17.000502301160523,2004-05
8,IFANADIANA,IFANADIANA,18.006017562906273,2004-05
3,KELILALINA,KELILALINA,17.16184359413526,2004-05
12,MAROHARATRA,MAROHARATRA,17.432610534503453,2004-05
13,MAROTOKO,MAROTOKO,19.04698665763528,2004-05
1,RANOMAFANA,RANOMAFANA,15.959203852188296,2004-05
10,TSARATANANA,TSARATANANA,18.08169719356701,2004-05
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,15.59808017764551,2004-06
4,AMBOHIMIERA,AMBOHIMIERA,14.267994793864327,2004-06
9,ANALAMPASINA,ANALAMPASINA,14.551710386160476,2004-06
6,ANDRORANGAVOLA,ANDRORANGAVOLA,16.977849707904703,2004-06
7,AMBIABE,ANDRORANGAVOLA,16.22627296197679,2004-06
14,ANTARETRA,ANTARETRA,17.116396946685366,2004-06
15,ANTSINDRA,ANTSINDRA,16.392402777910196,2004-06
5,AMPASINAMBO,FASINTSARA,14.00339526402676,2004-06
11,FASINTSARA,FASINTSARA,15.398652208049446,2004-06
8,IFANADIANA,IFANADIANA,16.400752510680736,2004-06
3,KELILALINA,KELILALINA,15.504082422416502,2004-06
12,MAROHARATRA,MAROHARATRA,15.839470966466182,2004-06
13,MAROTOKO,MAROTOKO,17.437840746487403,2004-06
1,RANOMAFANA,RANOMAFANA,14.25219503173573,2004-06
10,TSARATANANA,TSARATANANA,16.494461108351476,2004-06
2,AMBOHIMANGA DU SUD,AMBOHIMANGA DU SUD,16.198138766375937,2004-07
4,AMBOHIMIERA,AMBOHIMIERA,14.872408499838416,2004-07
9,ANALAMPASINA,ANALAMPASINA,15.24288566242306,2004-07
6,ANDRORANGAVOLA,ANDRORANGAVOLA,17.452440185117457,2004-07
7,AMBIABE,ANDRORANGAVOLA,16.755946913007563,2004-07
14,ANTARETRA,ANTARETRA,17.54208381564234,2004-07
15,ANTSINDRA,ANTSINDRA,16.88675171219597,2004-07
5,AMPASINAMBO,FASINTSARA,14.637281403035974,2004-07
11,FASINTSARA,FASINTSARA,16.010113654549226,2004-07
